// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DEF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-56.0000	-9.641037	-0.153645	-1.176120	0.049260	-0.074390	-0.099371	-0.502970	-0.474381	-0.584242	0.425024
54079	-56.0000	-9.645092	-0.192792	-1.243980	-0.001413	-0.014223	-0.085804	-0.503021	-0.474312	-0.584222	0.425068
54080	-56.0000	-9.632106	-0.211503	-1.271231	-0.025274	0.012337	-0.094795	-0.503089	-0.474233	-0.584198	0.425108
54081	-56.0000	-9.634279	-0.180221	-1.253718	0.008899	0.002919	-0.095510	-0.503150	-0.474149	-0.584177	0.425159
54082	-56.0000	-9.645434	-0.194054	-1.241128	-0.001820	-0.010912	-0.085800	-0.503220	-0.474085	-0.584116	0.425232
54083	-56.0000	-9.660752	-0.144412	-1.194983	0.056181	-0.045447	-0.077507	-0.503276	-0.474016	-0.584042	0.425343
54084	-56.0000	-9.655284	-0.196599	-1.249088	-0.005214	0.000732	-0.074959	-0.503339	-0.473947	-0.583995	0.425410
54085	-56.0000	-9.633640	-0.155734	-1.272388	0.029712	0.036257	-0.094249	-0.503400	-0.473875	-0.583947	0.425485
54086	-56.0000	-9.643934	-0.241857	-1.249807	-0.050502	-0.000514	-0.085230	-0.503508	-0.473794	-0.583882	0.425535
54087	-56.0000	-9.647427	-0.250616	-1.204770	-0.051545	-0.043400	-0.087329	-0.503604	-0.473757	-0.583754	0.425639
54088	-56.0000	-9.638642	-0.219614	-1.194982	-0.020669	-0.042516	-0.097884	-0.503659	-0.473767	-0.583587	0.425791
54089	-56.0000	-9.592181	-0.153508	-1.145657	0.050780	-0.069573	-0.151497	-0.503712	-0.473721	-0.583530	0.425860
54090	-56.0000	-9.609750	-0.144936	-1.189282	0.051762	-0.025637	-0.128713	-0.503781	-0.473657	-0.583504	0.425883
54091	-56.0000	-9.634776	-0.195032	-1.121312	0.015769	-0.102856	-0.111478	-0.503882	-0.473564	-0.583525	0.425839
54092	-56.0000	-9.636445	-0.191909	-1.101015	0.022134	-0.121416	-0.112435	-0.503917	-0.473547	-0.583512	0.425834
54093	-56.0000	-9.646655	-0.120943	-1.123196	0.088345	-0.087978	-0.100911	-0.503867	-0.473557	-0.583565	0.425810
54094	-56.0000	-9.656700	-0.152484	-1.248173	0.035297	0.025444	-0.074559	-0.503898	-0.473472	-0.583693	0.425691
54095	-56.0000	-9.644702	-0.197163	-1.254038	-0.009865	0.022964	-0.084833	-0.503944	-0.473393	-0.583798	0.425581
54096	-56.0000	-9.617053	-0.247468	-1.194331	-0.049454	-0.041986	-0.118815	-0.504001	-0.473339	-0.583849	0.425504
54097	-56.0000	-9.601294	-0.238709	-1.133043	-0.030087	-0.098773	-0.142374	-0.503981	-0.473331	-0.583903	0.425463
54098	-56.0000	-9.624752	-0.120597	-1.132286	0.087630	-0.081382	-0.121549	-0.503929	-0.473333	-0.583991	0.425400
54099	-56.0000	-9.630729	-0.098721	-1.191655	0.099029	-0.022439	-0.108543	-0.503918	-0.473290	-0.584153	0.425239
54100	-56.0000	-9.657342	-0.204913	-1.215682	-0.007994	-0.025649	-0.077011	-0.503895	-0.473269	-0.584322	0.425057
54101	-56.0000	-9.669375	-0.230002	-1.186233	-0.026012	-0.063850	-0.068351	-0.503823	-0.473302	-0.584425	0.424964
54102	-56.0000	-9.616898	-0.186708	-1.202290	0.011979	-0.036734	-0.119206	-0.503751	-0.473314	-0.584576	0.424829
