// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF4
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-53.0000	9.586140	-0.641762	3.442358	0.054078	-0.065605	0.392631	0.459462	0.457375	-0.357007	0.672494
54079	-53.0000	9.580940	-0.644218	3.377343	0.036731	-0.004646	0.366434	0.459611	0.457187	-0.356983	0.672533
54080	-53.0000	9.556553	-0.580609	3.371752	-0.022695	-0.023526	0.337803	0.459760	0.456998	-0.356957	0.672574
54081	-52.0000	9.517758	-0.607478	3.421401	0.021946	-0.068158	0.319321	0.459889	0.456880	-0.356967	0.672561
54082	-53.0000	9.530714	-0.660725	3.349114	0.048804	0.020073	0.310793	0.460031	0.456741	-0.356985	0.672548
54083	-53.0000	9.547060	-0.612545	3.384538	0.010153	-0.019467	0.335030	0.460201	0.456599	-0.356927	0.672559
54084	-53.0000	9.541976	-0.653582	3.314003	0.030181	0.059413	0.309301	0.460385	0.456517	-0.356826	0.672543
54085	-53.0000	9.555350	-0.674807	3.417234	0.078727	-0.018791	0.357417	0.460527	0.456445	-0.356685	0.672569
54086	-53.0000	9.506266	-0.643981	3.267646	0.014961	0.092945	0.259673	0.460550	0.456399	-0.356770	0.672540
54087	-53.0000	9.596189	-0.595791	3.276930	-0.044265	0.094613	0.344535	0.460566	0.456291	-0.356965	0.672498
54088	-53.0000	9.491318	-0.540472	3.055442	-0.145994	0.239424	0.169011	0.460565	0.456213	-0.357569	0.672231
54089	-53.0000	9.565503	-0.585090	3.559394	0.020994	-0.186534	0.408624	0.460575	0.455967	-0.358232	0.672037
54090	-53.0000	9.483271	-0.579952	3.373408	-0.029463	-0.053729	0.269221	0.460620	0.455838	-0.358884	0.671746
54091	-53.0000	9.573506	-0.662508	3.385126	0.033756	-0.020168	0.363189	0.460676	0.455794	-0.359399	0.671462
54092	-53.0000	9.619411	-0.705977	3.290196	0.040136	0.086128	0.377888	0.460719	0.455856	-0.359640	0.671261
54093	-53.0000	9.609384	-0.663868	3.283024	0.001200	0.072176	0.363462	0.460713	0.455972	-0.359738	0.671135
54094	-53.0000	9.576945	-0.647862	3.400984	0.025998	-0.051423	0.370680	0.460709	0.456064	-0.359756	0.671065
54095	-53.0000	9.549232	-0.590833	3.371625	-0.030074	-0.053024	0.331328	0.460685	0.456167	-0.359789	0.670994
54096	-53.0000	9.558768	-0.568748	3.287072	-0.074672	0.016736	0.311171	0.460633	0.456286	-0.359829	0.670928
54097	-53.0000	9.587935	-0.624105	3.312617	-0.018110	0.017708	0.350521	0.460639	0.456373	-0.359828	0.670865
54098	-53.0000	9.557096	-0.637943	3.351359	0.012859	-0.022444	0.335021	0.460643	0.456477	-0.359748	0.670834
54099	-53.0000	9.582454	-0.611170	3.320935	-0.022867	0.003890	0.347284	0.460654	0.456551	-0.359689	0.670808
54100	-53.0000	9.580668	-0.636434	3.369067	0.016739	-0.031102	0.362951	0.460712	0.456581	-0.359570	0.670811
54101	-53.0000	9.647699	-0.655908	3.302100	0.008024	0.058008	0.405372	0.460807	0.456604	-0.359356	0.670845
54102	-52.0000	9.576874	-0.623475	3.255662	-0.020972	0.073249	0.321353	0.460914	0.456669	-0.359055	0.670888
54103	-53.0000	9.580747	-0.568726	3.505751	-0.000440	-0.163220	0.403858	0.461024	0.456614	-0.358800	0.670987
54104	-52.0000	9.549061	-0.542268	3.333147	-0.067799	-0.020266	0.315663	0.461140	0.456536	-0.358638	0.671046
54105	-53.0000	9.583042	-0.642610	3.324772	0.020700	0.034019	0.350981	0.461305	0.456469	-0.358431	0.671090
54106	-53.0000	9.596243	-0.621581	3.435233	0.031807	-0.062087	0.398590	0.461481	0.456393	-0.358128	0.671181
54107	-53.0000	9.605940	-0.618445	3.450295	0.033787	-0.066309	0.412554	0.461662	0.456308	-0.357802	0.671289
54108	-53.0000	9.550791	-0.600316	3.431760	0.021867	-0.063633	0.353454	0.461863	0.456161	-0.357490	0.671416
54109	-53.0000	9.547316	-0.620646	3.461786	0.051089	-0.076689	0.361393	0.462051	0.456001	-0.357171	0.671566
54110	-53.0000	9.571416	-0.647292	3.381364	0.050754	0.020253	0.358921	0.462280	0.455821	-0.356853	0.671699
54111	-53.0000	9.537168	-0.638223	3.432419	0.063077	-0.028810	0.343177	0.462478	0.455654	-0.356421	0.671906
54112	-53.0000	9.529762	-0.596933	3.403817	0.018777	-0.007574	0.324286	0.462698	0.455506	-0.355972	0.672093
54113	-53.0000	9.537610	-0.555362	3.452134	-0.006172	-0.051598	0.345509	0.462878	0.455381	-0.355559	0.672272
54114	-53.0000	9.536838	-0.544437	3.410130	-0.026739	-0.008092	0.330088	0.463036	0.455253	-0.355181	0.672450
54115	-53.0000	9.616287	-0.557460	3.308002	-0.054459	0.120852	0.371076	0.463195	0.455134	-0.354813	0.672615
54116	-53.0000	9.562140	-0.523567	3.411948	-0.046906	0.009722	0.353321	0.463384	0.455000	-0.354381	0.672804
