// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF3
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-49.0000	9.810182	-0.500378	0.860993	-0.055479	-0.068035	0.047518	0.558594	-0.463212	-0.492258	-0.480719
54079	-49.0000	9.834015	-0.462156	0.897550	-0.019778	-0.035628	0.072927	0.558801	-0.462970	-0.492123	-0.480849
54080	-49.0000	9.766581	-0.426700	0.913155	0.010301	-0.017056	0.005746	0.559012	-0.462734	-0.492020	-0.480935
54081	-49.0000	9.734103	-0.371553	0.916877	0.062934	-0.010041	-0.028649	0.559140	-0.462576	-0.491930	-0.481031
54082	-50.0000	9.746581	-0.380415	0.908658	0.055848	-0.025366	-0.016644	0.559288	-0.462425	-0.491780	-0.481157
54083	-49.0000	9.707216	-0.417284	0.962756	0.012223	0.022527	-0.048958	0.559336	-0.462398	-0.491546	-0.481368
54084	-49.0000	9.711234	-0.463166	0.857001	-0.020925	-0.090550	-0.053158	0.559297	-0.462523	-0.491352	-0.481490
54085	-49.0000	9.733266	-0.498488	0.790887	-0.045528	-0.163443	-0.036100	0.559369	-0.462611	-0.491149	-0.481529
54086	-49.0000	9.733691	-0.435438	0.802315	0.019584	-0.149848	-0.037453	0.559664	-0.462474	-0.490907	-0.481564
54087	-49.0000	9.771540	-0.403046	0.964790	0.040827	0.004828	0.014549	0.559971	-0.462298	-0.490775	-0.481511
54088	-49.0000	9.783213	-0.418156	0.987800	0.027344	0.021540	0.029094	0.560169	-0.462251	-0.490731	-0.481371
54089	-49.0000	9.807131	-0.509884	0.862635	-0.046439	-0.114754	0.044727	0.560233	-0.462341	-0.490670	-0.481272
54090	-49.0000	9.720245	-0.559291	0.858122	-0.097085	-0.117861	-0.039815	0.560422	-0.462263	-0.490547	-0.481253
54091	-49.0000	9.683089	-0.586842	0.938474	-0.133244	-0.042088	-0.067545	0.560686	-0.461997	-0.490539	-0.481208
54092	-49.0000	9.724245	-0.477010	0.962203	-0.024095	-0.016078	-0.029361	0.561023	-0.461612	-0.490595	-0.481128
54093	-49.0000	9.733708	-0.434491	0.998907	0.014197	0.017973	-0.018243	0.561282	-0.461278	-0.490602	-0.481139
54094	-49.0000	9.727954	-0.393932	1.019474	0.051512	0.039805	-0.023746	0.561429	-0.461112	-0.490702	-0.481024
54095	-49.0000	9.757240	-0.398372	0.987534	0.051975	0.004834	0.002348	0.561470	-0.461076	-0.490780	-0.480932
54096	-49.0000	9.716367	-0.444554	0.929206	0.010120	-0.053320	-0.042023	0.561543	-0.461014	-0.490878	-0.480807
54097	-49.0000	9.722559	-0.482719	0.880116	-0.022066	-0.106533	-0.039052	0.561708	-0.460849	-0.491009	-0.480638
54098	-49.0000	9.735110	-0.489918	0.993525	-0.040958	0.002050	-0.014841	0.561925	-0.460566	-0.491143	-0.480519
54099	-49.0000	9.702560	-0.434313	1.072065	0.002575	0.087149	-0.041811	0.562105	-0.460292	-0.491344	-0.480365
54100	-49.0000	9.717535	-0.436098	0.992612	0.008375	0.007654	-0.034865	0.562110	-0.460200	-0.491588	-0.480198
54101	-49.0000	9.795216	-0.428249	0.933637	0.024983	-0.054423	0.036056	0.562130	-0.460092	-0.491823	-0.480036
54102	-49.0000	9.842848	-0.417004	0.986824	0.031318	-0.003173	0.088241	0.562203	-0.459949	-0.492034	-0.479873
54103	-49.0000	9.788154	-0.394850	0.965909	0.051370	-0.014350	0.030787	0.562224	-0.459899	-0.492204	-0.479721
54104	-49.0000	9.779077	-0.433955	0.901880	0.017949	-0.079958	0.017131	0.562265	-0.459786	-0.492337	-0.479644
54105	-49.0000	9.765429	-0.425018	0.995080	0.014471	0.013981	0.012485	0.562390	-0.459587	-0.492450	-0.479573
54106	-49.0000	9.747860	-0.434189	1.001418	0.002517	0.019883	-0.003930	0.562388	-0.459534	-0.492493	-0.479582
54107	-49.0000	9.768030	-0.477491	0.906087	-0.029664	-0.080862	0.008513	0.562381	-0.459508	-0.492568	-0.479538
54108	-49.0000	9.765900	-0.485690	0.925654	-0.040489	-0.062599	0.008717	0.562433	-0.459441	-0.492561	-0.479549
54109	-49.0000	9.763638	-0.432611	0.938207	0.010760	-0.044922	0.005351	0.562507	-0.459376	-0.492574	-0.479510
54110	-49.0000	9.795154	-0.427331	0.934715	0.018716	-0.051972	0.036083	0.562641	-0.459272	-0.492582	-0.479444
54111	-49.0000	9.754189	-0.472023	0.926393	-0.025876	-0.064184	-0.003486	0.562833	-0.459128	-0.492527	-0.479413
54112	-49.0000	9.741838	-0.459528	0.957758	-0.016521	-0.034364	-0.013176	0.563031	-0.458957	-0.492472	-0.479402
54113	-49.0000	9.744915	-0.445246	1.002405	-0.005997	0.007773	-0.006244	0.563148	-0.458889	-0.492390	-0.479413
54114	-49.0000	9.744352	-0.449028	0.958785	-0.003931	-0.037936	-0.011063	0.563222	-0.458832	-0.492348	-0.479424
54115	-49.0000	9.765098	-0.424322	0.996681	0.017800	-0.001540	0.012293	0.563299	-0.458752	-0.492316	-0.479444
54116	-49.0000	9.729647	-0.447015	0.962803	-0.002745	-0.035896	-0.025372	0.563313	-0.458740	-0.492267	-0.479488
54117	-49.0000	9.736020	-0.421302	0.953607	0.024357	-0.043815	-0.021138	0.563388	-0.458668	-0.492263	-0.479474
54118	-49.0000	9.734962	-0.424353	0.987107	0.017224	-0.011527	-0.018632	0.563411	-0.458605	-0.492336	-0.479432
54119	-49.0000	9.745747	-0.443934	0.945776	0.002747	-0.054742	-0.011252	0.563442	-0.458583	-0.492442	-0.479307
54120	-49.0000	9.760126	-0.445849	0.992268	-0.003301	-0.010179	0.007869	0.563513	-0.458536	-0.492426	-0.479286
54121	-49.0000	9.692939	-0.475399	0.963206	-0.032388	-0.036955	-0.060538	0.563612	-0.458473	-0.492423	-0.479232
54122	-49.0000	9.729107	-0.449005	1.014322	-0.009625	0.011748	-0.020561	0.563717	-0.458349	-0.492458	-0.479192
54123	-49.0000	9.720022	-0.485865	0.999711	-0.045629	-0.007901	-0.029428	0.563787	-0.458216	-0.492496	-0.479198
54124	-49.0000	9.749412	-0.427430	0.961082	0.016931	-0.043624	-0.006811	0.563882	-0.458009	-0.492617	-0.479160
54125	-49.0000	9.850293	-0.381361	1.015473	0.060612	0.004405	0.096965	0.563943	-0.457899	-0.492656	-0.479153
54126	-49.0000	9.827115	-0.414837	0.999536	0.027411	-0.013523	0.073789	0.563927	-0.457899	-0.492685	-0.479141
54127	-50.0000	9.770030	-0.465305	0.959951	-0.021988	-0.051915	0.015248	0.563920	-0.457874	-0.492808	-0.479047
54128	-49.0000	9.682521	-0.452176	0.978254	-0.016765	-0.023691	-0.070418	0.564007	-0.457735	-0.492863	-0.479021
54129	-49.0000	9.649474	-0.463490	0.971319	-0.029832	-0.030065	-0.103473	0.564090	-0.457612	-0.492923	-0.478979
54130	-49.0000	9.711867	-0.453405	0.994930	-0.019905	-0.012565	-0.039496	0.564168	-0.457473	-0.493015	-0.478926
54131	-50.0000	9.777736	-0.427209	1.059151	0.001283	0.046897	0.031409	0.564206	-0.457378	-0.493073	-0.478911
54132	-49.0000	9.784372	-0.400335	1.048019	0.028412	0.038989	0.035674	0.564153	-0.457374	-0.493170	-0.478878
54133	-50.0000	9.797531	-0.411623	0.986034	0.023967	-0.022302	0.042881	0.564046	-0.457450	-0.493279	-0.478820
54134	-49.0000	9.794426	-0.425112	0.989494	0.009408	-0.017901	0.040748	0.563978	-0.457511	-0.493286	-0.478833
54135	-50.0000	9.771539	-0.456403	1.018495	-0.026593	0.010150	0.022342	0.563925	-0.457553	-0.493293	-0.478849
54136	-49.0000	9.752040	-0.412881	1.033812	0.013435	0.033614	0.002617	0.563861	-0.457611	-0.493312	-0.478849
54137	-49.0000	9.746553	-0.436909	1.010770	-0.008627	0.010011	-0.004137	0.563724	-0.457718	-0.493308	-0.478912
54138	-49.0000	9.754400	-0.466483	1.019997	-0.039813	0.016779	0.005889	0.563588	-0.457787	-0.493364	-0.478948
54139	-49.0000	9.770918	-0.461637	0.999695	-0.033015	-0.002621	0.020025	0.563507	-0.457830	-0.493387	-0.478979
54140	-50.0000	9.775635	-0.440343	1.053602	-0.018901	0.053470	0.029253	0.563463	-0.457825	-0.493419	-0.479003
54141	-49.0000	9.725336	-0.399808	1.041920	0.018850	0.052244	-0.023687	0.563390	-0.457851	-0.493438	-0.479044
54142	-50.0000	9.737059	-0.477869	0.975820	-0.051450	-0.022368	-0.015354	0.563293	-0.457896	-0.493489	-0.479063
54143	-50.0000	9.782011	-0.480141	0.955800	-0.050142	-0.045120	0.027398	0.563248	-0.457891	-0.493583	-0.479023
54144	-50.0000	9.776724	-0.439297	0.971819	-0.012864	-0.023314	0.021998	0.563267	-0.457811	-0.493634	-0.479025
54145	-49.0000	9.763646	-0.430207	0.985610	-0.007157	-0.007396	0.009999	0.563245	-0.457794	-0.493683	-0.479017
54146	-49.0000	9.810818	-0.422119	0.993836	0.001641	-0.002105	0.057370	0.563209	-0.457795	-0.493727	-0.479012
54147	-50.0000	9.794476	-0.426846	1.012599	-0.006573	0.017839	0.043222	0.563192	-0.457804	-0.493725	-0.479027
54148	-49.0000	9.806529	-0.438666	1.032152	-0.020200	0.034487	0.057681	0.563165	-0.457810	-0.493707	-0.479071
54149	-49.0000	9.779144	-0.426862	1.046210	-0.011798	0.052024	0.031376	0.563160	-0.457811	-0.493680	-0.479103
54150	-50.0000	9.769044	-0.408396	1.008725	0.010492	0.017872	0.016763	0.563130	-0.457865	-0.493622	-0.479145
54151	-49.0000	9.778660	-0.431197	1.001866	-0.010560	0.006638	0.026607	0.563116	-0.457872	-0.493537	-0.479244
54152	-50.0000	9.737572	-0.477588	0.946538	-0.052265	-0.051598	-0.017845	0.563160	-0.457833	-0.493458	-0.479311
54153	-50.0000	9.666146	-0.460372	0.948711	-0.039581	-0.043085	-0.089368	0.563294	-0.457646	-0.493486	-0.479302
54154	-49.0000	9.692693	-0.408201	1.054555	0.000747	0.063196	-0.054460	0.563284	-0.457612	-0.493472	-0.479362
54155	-49.0000	9.702491	-0.430358	1.046257	-0.020221	0.052048	-0.044623	0.563148	-0.457749	-0.493452	-0.479412
54156	-50.0000	9.757057	-0.457981	0.971732	-0.036505	-0.028317	0.003220	0.563010	-0.457878	-0.493427	-0.479477
54157	-50.0000	9.803278	-0.452711	1.012283	-0.034023	0.008964	0.053046	0.562950	-0.457893	-0.493421	-0.479538
54158	-50.0000	9.823044	-0.432029	1.035072	-0.015998	0.031434	0.074120	0.562929	-0.457862	-0.493392	-0.479623
54159	-50.0000	9.825065	-0.424269	1.017079	-0.006635	0.013711	0.073976	0.562903	-0.457893	-0.493353	-0.479664
54160	-50.0000	9.786617	-0.398376	0.978837	0.021196	-0.017259	0.030785	0.562826	-0.457945	-0.493329	-0.479728
54161	-50.0000	9.734058	-0.427849	0.994494	-0.013197	0.000106	-0.018619	0.562749	-0.458008	-0.493285	-0.479804
54162	-50.0000	9.746090	-0.439849	1.013955	-0.026721	0.016897	-0.004179	0.562703	-0.458059	-0.493231	-0.479864
54163	-50.0000	9.733923	-0.429138	0.995256	-0.014512	0.000769	-0.018621	0.562666	-0.458107	-0.493188	-0.479906
54164	-50.0000	9.750155	-0.425394	0.977416	-0.007810	-0.018645	-0.004455	0.562683	-0.458088	-0.493135	-0.479960
54165	-50.0000	9.739135	-0.468097	1.027409	-0.056649	0.025812	-0.008527	0.562630	-0.458108	-0.493092	-0.480047
54166	-50.0000	9.750118	-0.423201	1.025418	-0.012008	0.027777	0.000287	0.562604	-0.458100	-0.493104	-0.480072
54167	-50.0000	9.758876	-0.389142	0.995335	0.025306	0.001778	0.004498	0.562528	-0.458176	-0.493092	-0.480101
54168	-50.0000	9.822380	-0.377388	0.984807	0.041493	-0.012543	0.066055	0.562523	-0.458188	-0.493095	-0.480093
54169	-50.0000	9.807986	-0.374337	0.986173	0.043645	-0.010609	0.051756	0.562567	-0.458121	-0.493030	-0.480172
54170	-49.0000	9.781554	-0.416110	1.070199	-0.008984	0.067528	0.035796	0.562604	-0.458060	-0.492959	-0.480260
54171	-49.0000	9.752940	-0.409377	1.071279	-0.004190	0.071094	0.007190	0.562562	-0.458087	-0.492955	-0.480287
54172	-49.0000	9.730820	-0.440378	1.022054	-0.030923	0.021157	-0.018507	0.562499	-0.458137	-0.492915	-0.480355
54173	-49.0000	9.728768	-0.384012	1.080694	0.017469	0.084763	-0.016933	0.562513	-0.458048	-0.492886	-0.480452
54174	-49.0000	9.731798	-0.370393	1.077917	0.030776	0.080982	-0.014755	0.562535	-0.457999	-0.492809	-0.480552
54175	-49.0000	9.733707	-0.362268	1.061328	0.040264	0.063321	-0.014878	0.562530	-0.457960	-0.492761	-0.480644
54176	-49.0000	9.790361	-0.376157	1.064287	0.028696	0.057138	0.042325	0.562548	-0.457919	-0.492689	-0.480736
54177	-49.0000	9.816259	-0.393502	1.040160	0.015074	0.026263	0.066321	0.562577	-0.457842	-0.492623	-0.480843
54178	-49.0000	9.771144	-0.390798	1.061110	0.012443	0.049396	0.023538	0.562571	-0.457811	-0.492571	-0.480933
54179	-49.0000	9.747001	-0.365472	1.070106	0.034796	0.062860	-0.000575	0.562505	-0.457863	-0.492530	-0.481003
54180	-49.0000	9.746864	-0.365981	1.071181	0.034134	0.063111	-0.000574	0.562469	-0.457901	-0.492413	-0.481129
54181	-49.0000	9.734628	-0.354863	1.053738	0.046359	0.046935	-0.014988	0.562391	-0.457955	-0.492302	-0.481281
54182	-49.0000	9.727793	-0.384064	1.019723	0.020562	0.009279	-0.024082	0.562339	-0.458000	-0.492190	-0.481415
