// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFD
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-66.0000	-2.129065	-2.994929	9.051736	0.064791	-0.039248	-0.043824	-0.980747	0.156364	-0.102973	-0.055520
54079	-66.0000	-2.258669	-2.801368	9.170731	-0.064862	0.165837	0.037178	-0.980804	0.156008	-0.103098	-0.055270
54080	-67.0000	-2.280337	-2.805304	9.267298	-0.068773	0.188365	0.132778	-0.980845	0.155981	-0.102855	-0.055081
54081	-68.0000	-2.284730	-2.947185	9.201247	-0.075289	0.031942	0.115159	-0.980936	0.155946	-0.102160	-0.054850
54082	-66.0000	-2.072768	-2.991584	9.048260	0.092662	-0.048681	-0.060458	-0.981099	0.155552	-0.101299	-0.054648
54083	-68.0000	-1.987099	-3.017018	9.022965	0.161534	-0.088714	-0.095133	-0.981320	0.154556	-0.100797	-0.054439
54084	-68.0000	-2.137576	-2.836945	9.091707	-0.001923	0.070091	-0.051967	-0.981528	0.153297	-0.100784	-0.054267
54085	-68.0000	-2.263287	-2.766906	9.178473	-0.117086	0.134090	0.035708	-0.981661	0.152444	-0.100831	-0.054188
54086	-69.0000	-2.253390	-2.906778	9.228458	-0.080217	0.005252	0.121350	-0.981765	0.151959	-0.100624	-0.054042
54087	-69.0000	-2.243905	-2.966288	9.262854	-0.063321	-0.049902	0.168691	-0.981915	0.151403	-0.100165	-0.053733
54088	-69.0000	-2.153920	-2.821134	9.236109	-0.012961	0.072929	0.081673	-0.982118	0.150703	-0.099425	-0.053360
54089	-70.0000	-2.197431	-2.690278	9.121416	-0.111196	0.144821	-0.053940	-0.982317	0.150150	-0.098471	-0.053037
54090	-71.0000	-2.043085	-2.702607	9.031145	0.006154	0.106007	-0.167557	-0.982487	0.149720	-0.097585	-0.052724
54091	-70.0000	-1.993203	-2.664484	8.966271	0.023250	0.114684	-0.249600	-0.982657	0.149079	-0.096959	-0.052538
54092	-71.0000	-2.041292	-2.609908	8.825676	-0.066057	0.106825	-0.386381	-0.982795	0.148465	-0.096506	-0.052525
54093	-72.0000	-2.000015	-2.602406	8.743058	-0.048994	0.083272	-0.474363	-0.982860	0.148272	-0.096125	-0.052561
54094	-71.0000	-1.999088	-2.778985	8.671900	-0.043183	-0.106789	-0.490258	-0.982862	0.148434	-0.095860	-0.052539
54095	-72.0000	-1.986832	-2.903431	8.734291	-0.006324	-0.203438	-0.398665	-0.982873	0.148404	-0.095870	-0.052393
54096	-72.0000	-2.044611	-2.786396	8.748783	-0.074984	-0.095136	-0.406786	-0.982918	0.148091	-0.095964	-0.052264
54097	-72.0000	-2.077419	-2.693278	8.768049	-0.115301	-0.007953	-0.408713	-0.982960	0.147872	-0.095957	-0.052111
54098	-72.0000	-2.006631	-2.687808	8.785559	-0.044375	0.005523	-0.408702	-0.982979	0.147820	-0.095957	-0.051897
54099	-72.0000	-2.006009	-2.695655	8.731401	-0.051580	-0.018634	-0.457209	-0.982977	0.147812	-0.096102	-0.051701
54100	-72.0000	-2.004666	-2.585430	8.717922	-0.064199	0.083037	-0.501711	-0.982953	0.147880	-0.096331	-0.051529
54101	-71.0000	-2.054958	-2.613297	8.683585	-0.111528	0.045808	-0.515253	-0.982895	0.148114	-0.096602	-0.051456
54102	-72.0000	-2.016231	-2.714275	8.692497	-0.052465	-0.039364	-0.485969	-0.982811	0.148373	-0.097063	-0.051445
54103	-71.0000	-1.951581	-2.750176	8.941442	0.072239	0.011787	-0.256740	-0.982718	0.148432	-0.097923	-0.051425
54104	-71.0000	-2.091254	-2.676125	9.075108	-0.031744	0.114139	-0.123595	-0.982633	0.148328	-0.098903	-0.051465
54105	-71.0000	-2.237142	-2.644358	9.190853	-0.139208	0.170385	0.006721	-0.982536	0.148392	-0.099722	-0.051556
54106	-70.0000	-2.180435	-2.676482	9.208787	-0.062770	0.154684	0.020508	-0.982415	0.148781	-0.100294	-0.051625
54107	-70.0000	-2.130402	-2.743363	9.242453	0.012226	0.114205	0.060224	-0.982281	0.149243	-0.100871	-0.051721
54108	-69.0000	-2.170935	-2.802226	9.241097	-0.008155	0.063316	0.084747	-0.982166	0.149550	-0.101454	-0.051882
