// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-60.0000	0.164305	-2.260306	10.060594	0.044338	-0.034432	0.499847	-0.193098	0.030582	-0.106100	0.974947
54079	-60.0000	0.199575	-2.336192	9.966626	-0.017678	0.033114	0.425957	-0.192911	0.030894	-0.106423	0.974938
54080	-60.0000	0.168728	-2.480380	10.102332	-0.021043	0.144755	0.590027	-0.192679	0.031177	-0.106529	0.974964
54081	-60.0000	0.261268	-2.386931	10.188480	-0.058154	0.010123	0.654754	-0.192452	0.031357	-0.106313	0.975026
54082	-60.0000	0.184068	-2.220546	10.136907	0.073082	-0.096798	0.565505	-0.192206	0.031570	-0.106300	0.975069
54083	-60.0000	0.236615	-2.168491	10.134978	0.049837	-0.163750	0.552968	-0.192046	0.031918	-0.106477	0.975070
54084	-60.0000	0.234544	-2.286358	10.095867	0.013342	-0.052468	0.541347	-0.191905	0.032326	-0.106820	0.975047
54085	-61.0000	0.174265	-2.482785	9.999500	-0.004676	0.162678	0.490618	-0.191714	0.032614	-0.107064	0.975048
54086	-60.0000	0.155110	-2.436380	9.879873	0.023675	0.150681	0.363197	-0.191455	0.032861	-0.107096	0.975087
54087	-60.0000	0.177394	-2.306181	9.989080	0.068968	0.003967	0.440453	-0.191197	0.033211	-0.107071	0.975129
54088	-60.0000	0.365831	-2.285988	10.126475	-0.075053	-0.112455	0.574169	-0.191037	0.033604	-0.107159	0.975137
54089	-60.0000	0.380234	-2.429284	10.115376	-0.135398	0.013836	0.596362	-0.190912	0.033795	-0.107189	0.975152
54090	-61.0000	0.183126	-2.384220	10.104216	0.067019	0.050221	0.570289	-0.190817	0.034045	-0.107250	0.975155
54091	-61.0000	0.176999	-2.329894	10.006554	0.087726	0.024317	0.462650	-0.190836	0.034377	-0.107191	0.975146
54092	-61.0000	0.224380	-2.302580	9.994850	0.058754	-0.014215	0.446240	-0.190867	0.034681	-0.107192	0.975129
54093	-62.0000	0.244007	-2.308008	9.997034	0.044956	-0.016816	0.450101	-0.190861	0.034973	-0.107266	0.975112
54094	-62.0000	0.342583	-2.382335	9.967917	-0.070725	0.018812	0.441429	-0.190824	0.035231	-0.107287	0.975107
54095	-61.0000	0.352441	-2.308954	9.976367	-0.045941	-0.053075	0.433212	-0.190805	0.035570	-0.107401	0.975086
54096	-62.0000	0.336769	-2.237342	10.040756	0.009560	-0.126516	0.479047	-0.190820	0.035930	-0.107602	0.975048
54097	-62.0000	0.297743	-2.383645	10.061599	0.001510	0.014284	0.531682	-0.190929	0.036192	-0.107700	0.975006
54098	-62.0000	0.258460	-2.425331	10.067874	0.028046	0.066397	0.546169	-0.191008	0.036410	-0.107603	0.974993
54099	-62.0000	0.334080	-2.391628	9.986671	-0.034987	0.026943	0.461705	-0.191116	0.036652	-0.107435	0.974982
54100	-62.0000	0.368622	-2.304970	9.958319	-0.034460	-0.054998	0.415346	-0.191244	0.036907	-0.107311	0.974961
54101	-62.0000	0.325510	-2.239646	9.981477	0.036288	-0.100644	0.421589	-0.191377	0.037137	-0.107367	0.974920
54102	-62.0000	0.297926	-2.379366	10.023946	0.020637	0.026166	0.494035	-0.191528	0.037381	-0.107509	0.974865
54103	-62.0000	0.354270	-2.449330	10.048302	-0.050470	0.062458	0.535581	-0.191727	0.037514	-0.107464	0.974826
54104	-62.0000	0.331682	-2.437569	9.949619	-0.034817	0.081883	0.436155	-0.191968	0.037655	-0.107370	0.974783
54105	-62.0000	0.321050	-2.351299	9.988629	0.013615	0.003126	0.453967	-0.192184	0.037870	-0.107225	0.974748
54106	-62.0000	0.318078	-2.326766	10.057997	0.036180	-0.029636	0.515726	-0.192355	0.037989	-0.107209	0.974712
54107	-62.0000	0.293905	-2.455030	9.994473	0.004591	0.109925	0.482503	-0.192566	0.038005	-0.107039	0.974688
54108	-63.0000	0.377127	-2.317050	10.012624	-0.019166	-0.047284	0.471328	-0.192799	0.038121	-0.106936	0.974649
54109	-62.0000	0.374419	-2.280473	10.006891	-0.002912	-0.076394	0.457307	-0.192980	0.038181	-0.106881	0.974617
54110	-62.0000	0.285362	-2.341919	10.058033	0.062543	0.004667	0.518145	-0.193103	0.038165	-0.106767	0.974605
54111	-62.0000	0.296304	-2.364434	10.038007	0.039616	0.027995	0.504171	-0.193218	0.038062	-0.106525	0.974613
54112	-62.0000	0.328294	-2.330333	10.073142	0.023782	-0.016942	0.531662	-0.193327	0.038000	-0.106227	0.974626
54113	-62.0000	0.385080	-2.270658	10.106899	-0.003868	-0.095219	0.552857	-0.193452	0.038050	-0.106111	0.974612
54114	-62.0000	0.362992	-2.385560	10.048705	-0.032573	0.030081	0.521584	-0.193567	0.038062	-0.106054	0.974595
54115	-63.0000	0.335923	-2.435169	9.946398	-0.038795	0.106857	0.432350	-0.193682	0.038023	-0.105947	0.974586
54116	-62.0000	0.317363	-2.511977	9.917379	-0.055543	0.191924	0.420847	-0.193814	0.037944	-0.105718	0.974587
54117	-63.0000	0.356013	-2.528829	10.002036	-0.090966	0.181184	0.508230	-0.193923	0.037824	-0.105341	0.974611
54118	-62.0000	0.406857	-2.310709	10.051703	-0.055436	-0.038035	0.508994	-0.193971	0.037717	-0.104999	0.974642
54119	-62.0000	0.352172	-2.188855	10.026542	0.034940	-0.118119	0.455296	-0.194020	0.037701	-0.104944	0.974639
54120	-62.0000	0.330920	-2.314555	9.949821	0.000022	0.018878	0.408137	-0.194028	0.037816	-0.104966	0.974631
54121	-62.0000	0.383235	-2.406134	9.951288	-0.080172	0.081222	0.431895	-0.194016	0.037872	-0.104954	0.974632
54122	-62.0000	0.370645	-2.396519	10.029774	-0.056959	0.065260	0.505721	-0.193949	0.037758	-0.104648	0.974683
