// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-50.0000	-0.109467	-9.104354	3.493498	0.020689	-0.037188	-0.060562	-0.820509	0.565116	0.043390	-0.074335
54079	-50.0000	-0.171587	-9.085329	3.492343	-0.044161	-0.047694	-0.077962	-0.820663	0.564908	0.043439	-0.074186
54080	-51.0000	-0.120042	-9.075141	3.459944	0.008488	-0.069560	-0.099866	-0.820774	0.564755	0.043555	-0.074064
54081	-50.0000	-0.063619	-9.098844	3.454722	0.064069	-0.077068	-0.080367	-0.820890	0.564603	0.043601	-0.073906
54082	-50.0000	-0.113236	-9.067838	3.519371	0.000802	-0.020089	-0.085197	-0.821066	0.564359	0.043670	-0.073777
54083	-51.0000	-0.097409	-9.004891	3.511198	0.011380	-0.008200	-0.146982	-0.821224	0.564132	0.043739	-0.073708
54084	-51.0000	-0.082135	-9.030224	3.534694	0.023541	0.002047	-0.114997	-0.821350	0.563956	0.043762	-0.073640
54085	-51.0000	-0.128478	-9.135420	3.626321	-0.029456	0.036556	0.016881	-0.821464	0.563799	0.043773	-0.073570
54086	-50.0000	-0.162384	-9.095456	3.622192	-0.066749	0.035682	-0.021455	-0.821665	0.563500	0.043937	-0.073517
54087	-51.0000	-0.119613	-8.988187	3.601468	-0.031511	0.055617	-0.129284	-0.821839	0.563233	0.044105	-0.073511
