// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-52.0000	-9.517393	-1.296073	-1.958927	-0.004676	0.100427	-0.010246	0.334911	0.596737	0.488018	-0.541828
54079	-52.0000	-9.543694	-1.248828	-1.900777	0.024177	0.026041	-0.001808	0.334898	0.596692	0.488082	-0.541829
54080	-52.0000	-9.505867	-1.223230	-1.939447	0.059762	0.062000	-0.034557	0.334785	0.596695	0.488083	-0.541894
54081	-53.0000	-9.554307	-1.235023	-1.905351	0.042129	0.022354	0.007606	0.334775	0.596650	0.488167	-0.541875
54082	-52.0000	-9.533892	-1.273236	-1.806822	-0.025834	-0.054319	-0.026104	0.334731	0.596643	0.488216	-0.541864
54083	-52.0000	-9.560782	-1.267907	-1.762406	-0.032229	-0.104157	-0.009100	0.334574	0.596709	0.488163	-0.541937
54084	-53.0000	-9.572878	-1.243534	-1.778388	-0.002049	-0.099849	0.002558	0.334446	0.596755	0.488098	-0.542024
54085	-53.0000	-9.525087	-1.251022	-1.824455	0.003715	-0.044166	-0.034190	0.334351	0.596787	0.488016	-0.542121
54086	-52.0000	-9.519111	-1.300920	-1.880339	-0.025012	0.023707	-0.022878	0.334203	0.596867	0.487947	-0.542186
54087	-53.0000	-9.558893	-1.311564	-1.865357	-0.036489	0.003062	0.014359	0.333973	0.597021	0.487807	-0.542283
54088	-53.0000	-9.543373	-1.319227	-1.927843	-0.023747	0.065438	0.012183	0.333722	0.597176	0.487675	-0.542386
54089	-52.0000	-9.517461	-1.268093	-1.984248	0.042044	0.105910	-0.008893	0.333470	0.597331	0.487615	-0.542425
54090	-53.0000	-9.506802	-1.180169	-1.864909	0.086575	-0.032034	-0.053515	0.333371	0.597384	0.487717	-0.542336
54091	-52.0000	-9.499770	-1.157968	-1.795846	0.084730	-0.104769	-0.076496	0.333404	0.597334	0.487969	-0.542144
54092	-52.0000	-9.610153	-1.212243	-1.772629	0.033011	-0.138677	0.033453	0.333373	0.597303	0.488206	-0.541984
54093	-52.0000	-9.632854	-1.166350	-1.681496	0.049251	-0.245265	0.031960	0.333355	0.597260	0.488360	-0.541903
54094	-54.0000	-9.594162	-1.191069	-1.723237	0.037389	-0.192425	0.005547	0.333346	0.597233	0.488462	-0.541848
54095	-52.0000	-9.550377	-1.280893	-1.833213	-0.014748	-0.055262	-0.004131	0.333344	0.597198	0.488566	-0.541792
54096	-53.0000	-9.553612	-1.255635	-1.869122	0.021562	-0.031857	0.002620	0.333176	0.597278	0.488539	-0.541833
54097	-53.0000	-9.514703	-1.213521	-1.896205	0.068767	-0.012161	-0.035524	0.333059	0.597306	0.488548	-0.541865
54098	-52.0000	-9.543344	-1.241057	-1.877335	0.039292	-0.029370	-0.007708	0.333062	0.597271	0.488667	-0.541794
54099	-52.0000	-9.513021	-1.291678	-1.900706	-0.002543	0.012665	-0.026038	0.333078	0.597203	0.488808	-0.541733
54100	-52.0000	-9.538574	-1.299688	-1.959814	0.010929	0.062427	0.011286	0.333076	0.597168	0.488942	-0.541651
54101	-52.0000	-9.538489	-1.275354	-1.960397	0.034625	0.053916	0.008124	0.333068	0.597128	0.489066	-0.541589
54102	-53.0000	-9.541948	-1.312501	-1.896549	-0.020094	0.003002	0.004029	0.333050	0.597094	0.489198	-0.541518
54103	-52.0000	-9.519736	-1.322149	-1.887919	-0.032782	0.001257	-0.017964	0.333037	0.597052	0.489295	-0.541484
54104	-52.0000	-9.500351	-1.288919	-1.901205	0.002616	0.006890	-0.038614	0.332945	0.597069	0.489312	-0.541508
54105	-53.0000	-9.550265	-1.266044	-1.879178	0.020938	-0.033421	0.002616	0.332896	0.597092	0.489401	-0.541432
54106	-52.0000	-9.520638	-1.265277	-1.901095	0.026504	-0.008220	-0.022035	0.332967	0.597035	0.489511	-0.541351
54107	-52.0000	-9.512570	-1.281339	-1.933163	0.020930	0.027057	-0.021529	0.332919	0.597059	0.489551	-0.541318
54108	-53.0000	-9.526349	-1.356343	-1.989422	-0.031093	0.097012	0.012709	0.332967	0.596999	0.489688	-0.541231
54109	-52.0000	-9.516927	-1.449211	-2.024649	-0.107793	0.157673	0.022699	0.332784	0.597091	0.489673	-0.541255
54110	-52.0000	-9.502148	-1.308935	-1.957401	0.003126	0.054121	-0.023274	0.332630	0.597181	0.489706	-0.541222
54111	-53.0000	-9.516106	-1.266892	-1.999296	0.057544	0.074193	-0.007094	0.332458	0.597280	0.489735	-0.541192
54112	-52.0000	-9.525702	-1.254978	-1.880413	0.031383	-0.044822	-0.022543	0.332465	0.597277	0.489883	-0.541056
54113	-52.0000	-9.516089	-1.347147	-1.916826	-0.045377	0.015709	-0.012551	0.332456	0.597283	0.490030	-0.540923
54114	-52.0000	-9.542817	-1.274064	-1.860459	0.007389	-0.067087	-0.007314	0.332297	0.597385	0.490023	-0.540914
54115	-52.0000	-9.521994	-1.249093	-1.863842	0.030599	-0.069392	-0.030216	0.332221	0.597446	0.490095	-0.540827
54116	-52.0000	-9.540088	-1.242657	-1.840224	0.030395	-0.100146	-0.018151	0.332081	0.597515	0.490127	-0.540807
54117	-53.0000	-9.525622	-1.283276	-1.928597	0.019949	-0.005207	-0.009456	0.331935	0.597584	0.490139	-0.540811
54118	-52.0000	-9.507550	-1.283025	-1.968137	0.032056	0.032851	-0.019265	0.331798	0.597670	0.490173	-0.540769
54119	-52.0000	-9.500038	-1.291018	-2.013753	0.038540	0.076074	-0.016495	0.331747	0.597687	0.490326	-0.540642
54120	-52.0000	-9.534624	-1.269687	-1.941243	0.037611	-0.009126	-0.000038	0.331698	0.597700	0.490503	-0.540498
54121	-52.0000	-9.460883	-1.286429	-1.945030	0.018037	0.012863	-0.068671	0.331743	0.597633	0.490723	-0.540345
