// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-71.0000	1.503166	-8.888829	3.928505	0.009430	-0.010082	0.021119	-0.811152	0.497119	0.224399	-0.211068
54079	-71.0000	1.532039	-8.891572	3.906274	0.044548	-0.015341	0.019095	-0.811274	0.496985	0.224465	-0.210844
54080	-71.0000	1.516631	-8.806658	3.927382	0.008567	0.022173	-0.051481	-0.811397	0.496898	0.224439	-0.210605
54081	-71.0000	1.458931	-8.775422	3.893898	-0.024208	-0.023327	-0.101980	-0.811421	0.496935	0.224439	-0.210427
54082	-71.0000	1.478841	-8.843982	3.916366	-0.014358	-0.024107	-0.027999	-0.811415	0.497025	0.224394	-0.210284
54083	-70.0000	1.477060	-8.902295	3.896120	0.001266	-0.062739	0.016268	-0.811410	0.497104	0.224368	-0.210145
54084	-70.0000	1.520863	-8.869049	3.856109	0.054273	-0.052952	-0.023056	-0.811437	0.497142	0.224371	-0.209946
54085	-70.0000	1.532708	-8.853805	3.863460	0.055582	-0.035235	-0.032041	-0.811462	0.497197	0.224383	-0.209708
54086	-70.0000	1.482001	-8.926107	3.880237	0.011037	-0.081844	0.032166	-0.811478	0.497246	0.224362	-0.209553
54087	-69.0000	1.410601	-8.888741	3.848523	-0.034534	-0.129351	-0.025311	-0.811487	0.497252	0.224391	-0.209470
54088	-69.0000	1.346953	-8.870571	3.818938	-0.073178	-0.179732	-0.063434	-0.811487	0.497204	0.224526	-0.209439
54089	-68.0000	1.419796	-8.914007	3.788240	0.006924	-0.181236	-0.025287	-0.811513	0.497029	0.224713	-0.209555
