// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF0
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-57.0000	-0.163734	-2.344320	9.531763	0.011151	0.122332	0.003730	-0.101971	0.005661	-0.110688	0.988594
54079	-58.0000	-0.148576	-2.539135	9.572964	-0.033832	0.286998	0.088191	-0.101759	0.005980	-0.110903	0.988590
54080	-57.0000	-0.078118	-2.321438	9.488125	-0.056835	0.087216	-0.044942	-0.101556	0.006195	-0.110471	0.988658
54081	-57.0000	-0.114340	-2.134872	9.543744	0.021430	-0.087809	-0.032829	-0.101407	0.006403	-0.110132	0.988710
54082	-57.0000	-0.101921	-2.093447	9.640292	0.024497	-0.146482	0.051697	-0.101192	0.006580	-0.110000	0.988745
54083	-58.0000	-0.076314	-2.095983	9.589518	0.001779	-0.138528	0.002537	-0.100939	0.006824	-0.110260	0.988740
54084	-59.0000	-0.122905	-2.175920	9.526989	0.034830	-0.043532	-0.039758	-0.100674	0.007038	-0.110528	0.988736
54085	-58.0000	-0.164861	-2.253708	9.585436	0.067774	0.022598	0.035249	-0.100449	0.007249	-0.110644	0.988744
54086	-58.0000	-0.157582	-2.215253	9.606510	0.074016	-0.019987	0.046893	-0.100277	0.007510	-0.110545	0.988771
54087	-59.0000	-0.141974	-2.124211	9.573977	0.082144	-0.100635	-0.005721	-0.100155	0.007924	-0.110514	0.988783
54088	-59.0000	0.040208	-2.184084	9.524714	-0.101747	-0.066939	-0.041445	-0.100096	0.008355	-0.110441	0.988794
54089	-59.0000	-0.005317	-2.174280	9.477858	-0.050037	-0.052564	-0.088900	-0.100069	0.008674	-0.110174	0.988824
54090	-59.0000	-0.118818	-2.115438	9.576234	0.082101	-0.102599	-0.005741	-0.100054	0.008975	-0.109940	0.988849
54091	-59.0000	-0.068518	-2.113281	9.536282	0.036580	-0.100525	-0.045401	-0.100059	0.009233	-0.109694	0.988873
54092	-59.0000	-0.145292	-2.018738	9.479456	0.132740	-0.159300	-0.121790	-0.100031	0.009493	-0.109638	0.988880
54093	-59.0000	-0.073047	-2.119730	9.463039	0.047310	-0.073531	-0.115263	-0.100062	0.009829	-0.109740	0.988862
54094	-59.0000	0.029546	-2.107651	9.518541	-0.042292	-0.119334	-0.064372	-0.100189	0.010141	-0.109846	0.988834
54095	-59.0000	-0.007093	-2.132235	9.509148	-0.004399	-0.089695	-0.067827	-0.100332	0.010557	-0.110134	0.988783
54096	-60.0000	-0.004548	-2.214359	9.466093	-0.016898	-0.006514	-0.091063	-0.100401	0.010938	-0.110356	0.988747
54097	-60.0000	-0.013557	-2.263039	9.431216	-0.012487	0.048632	-0.113881	-0.100462	0.011244	-0.110295	0.988745
54098	-60.0000	0.005939	-2.168841	9.519661	-0.004587	-0.060917	-0.049280	-0.100558	0.011473	-0.109992	0.988766
54099	-60.0000	0.048438	-2.041893	9.485908	-0.019078	-0.178070	-0.111036	-0.100668	0.011702	-0.109829	0.988770
54100	-60.0000	0.005886	-2.021940	9.424096	0.028111	-0.174310	-0.175744	-0.100800	0.011960	-0.109988	0.988736
54101	-60.0000	-0.013070	-2.162215	9.422001	0.024437	-0.039338	-0.145873	-0.100989	0.012258	-0.110198	0.988690
54102	-60.0000	0.032975	-2.219892	9.448380	-0.025955	-0.000899	-0.107007	-0.101270	0.012495	-0.110172	0.988661
54103	-60.0000	0.031694	-2.169452	9.534078	-0.007691	-0.065946	-0.035072	-0.101578	0.012654	-0.110026	0.988644
54104	-60.0000	-0.003379	-2.094139	9.525094	0.044285	-0.127479	-0.061039	-0.101839	0.012887	-0.110084	0.988607
54105	-60.0000	-0.045804	-2.275010	9.460882	0.051122	0.066558	-0.082373	-0.102108	0.013134	-0.110202	0.988563
54106	-62.0000	-0.000377	-2.333149	9.441507	-0.002208	0.117892	-0.087888	-0.102451	0.013341	-0.110026	0.988544
54107	-60.0000	0.060519	-2.181052	9.452894	-0.028902	-0.036533	-0.111363	-0.102816	0.013489	-0.109644	0.988547
54108	-61.0000	0.016381	-2.171661	9.481298	0.019691	-0.038326	-0.085945	-0.103100	0.013672	-0.109595	0.988520
54109	-60.0000	-0.000640	-2.335877	9.398565	0.002375	0.140948	-0.129224	-0.103316	0.013877	-0.109577	0.988497
54110	-60.0000	0.026869	-2.379004	9.309791	-0.035624	0.200484	-0.205861	-0.103511	0.013983	-0.109153	0.988522
54111	-61.0000	0.082191	-2.192995	9.404000	-0.048654	0.001960	-0.156145	-0.103693	0.013929	-0.108435	0.988583
54112	-60.0000	0.031973	-2.049325	9.546389	0.033668	-0.146496	-0.049916	-0.103799	0.013815	-0.108160	0.988603
54113	-60.0000	0.072309	-2.147859	9.520584	-0.028949	-0.054911	-0.052759	-0.103808	0.013742	-0.108371	0.988580
54114	-60.0000	0.022223	-2.286373	9.509812	-0.009782	0.086065	-0.032247	-0.103791	0.013636	-0.108543	0.988565
54115	-60.0000	-0.015997	-2.313430	9.483830	0.019048	0.125372	-0.051583	-0.103811	0.013553	-0.108365	0.988583
54116	-61.0000	-0.013584	-2.288084	9.502984	0.020653	0.102870	-0.038681	-0.103899	0.013504	-0.107868	0.988629
54117	-62.0000	0.032298	-2.199976	9.491607	-0.009436	0.022818	-0.069437	-0.104103	0.013459	-0.107224	0.988678
54118	-61.0000	0.034672	-2.104344	9.613608	0.012003	-0.085922	0.028217	-0.104284	0.013476	-0.106886	0.988695
54119	-61.0000	0.044799	-2.227502	9.622910	-0.021937	0.031006	0.064697	-0.104418	0.013583	-0.106864	0.988682
54120	-62.0000	0.013394	-2.222822	9.525053	0.007128	0.054111	-0.031851	-0.104456	0.013720	-0.106926	0.988670
54121	-61.0000	0.063623	-2.414981	9.361789	-0.085940	0.263502	-0.148193	-0.104461	0.013934	-0.106766	0.988683
54122	-61.0000	0.092225	-2.312659	9.311570	-0.094558	0.180405	-0.219944	-0.104503	0.013945	-0.105943	0.988767
54123	-62.0000	0.028495	-2.011187	9.420834	0.032424	-0.102563	-0.180127	-0.104537	0.013888	-0.105227	0.988841
