// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
54078	-60.0000	-0.366519	-0.214501	10.135899	-0.054290	0.058160	0.331792	0.998017	-0.010306	0.015377	-0.060166
54079	-59.0000	-0.233389	-0.222744	10.124348	0.066776	0.030715	0.316533	0.998011	-0.010134	0.014916	-0.060399
54080	-59.0000	-0.258343	-0.202624	10.041807	0.032892	0.047821	0.234318	0.998006	-0.009847	0.014523	-0.060635
54081	-59.0000	-0.275335	-0.190001	9.992870	0.008350	0.056174	0.185619	0.998001	-0.009563	0.014181	-0.060835
54082	-59.0000	-0.291452	-0.197584	10.123991	-0.013104	0.047758	0.317304	0.998000	-0.009236	0.013715	-0.061007
54083	-60.0000	-0.158646	-0.379548	10.233592	0.088969	-0.155403	0.427603	0.997998	-0.008653	0.013184	-0.061241
54084	-60.0000	-0.166083	-0.243536	10.185976	0.085107	-0.034639	0.377137	0.997997	-0.007780	0.012663	-0.061497
54085	-60.0000	-0.353919	0.012483	10.192194	-0.081558	0.225691	0.382832	0.997996	-0.006918	0.012125	-0.061722
54086	-59.0000	-0.336522	0.044532	10.156334	-0.073148	0.241443	0.346185	0.997995	-0.006393	0.011576	-0.061898
54087	-59.0000	-0.274088	-0.006888	10.043859	-0.030855	0.173567	0.233366	0.997990	-0.006109	0.011123	-0.062084
54088	-60.0000	-0.235847	-0.107344	9.996634	-0.016100	0.062201	0.187098	0.997987	-0.005703	0.010655	-0.062263
54089	-60.0000	-0.179612	-0.063738	10.049114	0.035692	0.090418	0.237763	0.997985	-0.005169	0.010122	-0.062418
54090	-59.0000	-0.217566	-0.156221	10.069804	-0.023728	-0.006246	0.260648	0.997988	-0.004651	0.009651	-0.062487
54091	-59.0000	-0.237046	-0.148291	10.039179	-0.053010	-0.006195	0.230243	0.997993	-0.004119	0.009162	-0.062519
54092	-59.0000	-0.128533	-0.080225	10.126744	0.054051	0.039059	0.314970	0.997996	-0.003632	0.008646	-0.062572
54093	-59.0000	-0.142686	0.018651	10.097221	0.042948	0.131035	0.284618	0.997997	-0.003314	0.008334	-0.062618
54094	-59.0000	-0.239618	0.107187	10.000076	-0.049009	0.227398	0.188128	0.997997	-0.003331	0.008150	-0.062649
54095	-59.0000	-0.242349	-0.092486	9.852503	-0.082492	0.030149	0.042838	0.997995	-0.003476	0.007993	-0.062693
54096	-59.0000	-0.169471	-0.204333	9.895077	-0.026773	-0.089262	0.085512	0.997988	-0.003336	0.007815	-0.062837
54097	-59.0000	-0.127758	-0.155717	9.938584	0.019295	-0.050503	0.127790	0.997976	-0.002993	0.007811	-0.063037
54098	-59.0000	-0.211895	-0.016868	9.904245	-0.046721	0.089710	0.093321	0.997966	-0.002553	0.007923	-0.063209
54099	-59.0000	-0.204296	0.126165	9.952622	-0.017813	0.225018	0.140272	0.997957	-0.002404	0.008101	-0.063328
54100	-59.0000	-0.163567	-0.007349	9.991009	0.010691	0.087535	0.179273	0.997949	-0.002562	0.008350	-0.063419
54101	-59.0000	-0.154137	-0.162154	10.085019	0.008254	-0.062499	0.274615	0.997938	-0.002835	0.008686	-0.063529
54102	-59.0000	-0.202709	-0.156101	10.105384	-0.030509	-0.046738	0.295780	0.997926	-0.002954	0.009147	-0.063648
54103	-59.0000	-0.222586	-0.061375	10.022418	-0.029494	0.050048	0.212221	0.997913	-0.002989	0.009704	-0.063770
54104	-59.0000	-0.153836	-0.031118	10.045275	0.054136	0.071959	0.233409	0.997900	-0.003072	0.010250	-0.063882
54105	-58.0000	-0.206870	-0.030403	10.108837	0.013908	0.080969	0.297977	0.997889	-0.003157	0.010777	-0.063964
54106	-60.0000	-0.271503	0.010918	10.179083	-0.031945	0.133074	0.369101	0.997881	-0.003365	0.011352	-0.063977
54107	-59.0000	-0.273060	-0.038776	10.171920	-0.027529	0.088970	0.362544	0.997876	-0.003736	0.011973	-0.063929
54108	-59.0000	-0.252271	-0.111698	10.146857	-0.004205	0.020318	0.337898	0.997873	-0.004085	0.012545	-0.063843
54109	-59.0000	-0.211672	-0.158518	10.186386	0.042402	-0.025103	0.377011	0.997871	-0.004377	0.013045	-0.063749
54110	-59.0000	-0.296306	-0.089560	10.231014	-0.020882	0.058408	0.422819	0.997869	-0.004534	0.013562	-0.063668
54111	-59.0000	-0.329337	-0.114433	10.251128	-0.045826	0.041142	0.444183	0.997867	-0.004733	0.014039	-0.063570
54112	-59.0000	-0.332877	-0.068050	10.255225	-0.033713	0.091273	0.447703	0.997867	-0.004949	0.014473	-0.063460
54113	-58.0000	-0.326844	-0.079497	10.160186	-0.023749	0.081478	0.352710	0.997868	-0.005122	0.014829	-0.063353
