// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-54.0000	-0.246682	9.286839	3.464249	-0.029017	0.142244	0.101251	0.025521	0.033733	-0.576461	-0.816029
43951	-54.0000	-0.222113	9.303627	3.425137	-0.050270	0.098540	0.103266	0.025414	0.033710	-0.576508	-0.816000
43952	-54.0000	-0.254572	9.404335	3.404010	-0.017100	0.047283	0.191865	0.025350	0.033775	-0.576448	-0.816042
43953	-54.0000	-0.278850	9.357597	3.444778	0.001886	0.100539	0.162220	0.025281	0.033816	-0.576289	-0.816154
43954	-54.0000	-0.227520	9.346163	3.369545	-0.043503	0.027417	0.124803	0.025156	0.033745	-0.576279	-0.816168
43955	-54.0000	-0.237390	9.374251	3.399221	-0.036421	0.045246	0.161493	0.025016	0.033666	-0.576190	-0.816239
43956	-54.0000	-0.288738	9.354517	3.479316	0.006730	0.127899	0.171279	0.024873	0.033690	-0.576016	-0.816365
43957	-54.0000	-0.266454	9.354476	3.505128	-0.019578	0.145847	0.179384	0.024670	0.033676	-0.575841	-0.816495
43958	-54.0000	-0.258324	9.339868	3.419559	-0.021812	0.066364	0.136603	0.024519	0.033647	-0.575740	-0.816572
43959	-54.0000	-0.204925	9.284151	3.404536	-0.074294	0.064425	0.077644	0.024364	0.033533	-0.575657	-0.816640
43960	-54.0000	-0.183855	9.270029	3.442091	-0.099012	0.100849	0.076461	0.024291	0.033557	-0.575593	-0.816686
43961	-54.0000	-0.224347	9.281733	3.417757	-0.057545	0.076074	0.080384	0.024246	0.033577	-0.575555	-0.816714
43962	-54.0000	-0.211975	9.296973	3.422514	-0.071021	0.073440	0.095986	0.024175	0.033575	-0.575523	-0.816738
43963	-54.0000	-0.196030	9.297503	3.473154	-0.092159	0.118769	0.113147	0.024130	0.033612	-0.575504	-0.816752
43964	-54.0000	-0.240711	9.308867	3.462810	-0.048106	0.107644	0.121602	0.024135	0.033720	-0.575427	-0.816801
43965	-54.0000	-0.274230	9.306312	3.469936	-0.016857	0.117095	0.122558	0.024149	0.033816	-0.575437	-0.816790
43966	-54.0000	-0.273441	9.335933	3.455919	-0.017522	0.093886	0.145659	0.024104	0.033833	-0.575432	-0.816794
43967	-54.0000	-0.221178	9.339507	3.484931	-0.072574	0.116080	0.157333	0.024085	0.033830	-0.575476	-0.816763
43968	-56.0000	-0.270055	9.321893	3.499982	-0.025374	0.141852	0.147219	0.024093	0.033841	-0.575574	-0.816694
43969	-54.0000	-0.202735	9.357299	3.410875	-0.084702	0.042913	0.148498	0.024096	0.033820	-0.575643	-0.816646
43970	-54.0000	-0.231820	9.311358	3.416536	-0.056487	0.066650	0.108009	0.024156	0.033912	-0.575615	-0.816661
43971	-54.0000	-0.320589	9.305431	3.407250	0.032308	0.067606	0.101825	0.024152	0.033912	-0.575677	-0.816617
43972	-54.0000	-0.253181	9.325438	3.379018	-0.032092	0.030310	0.109193	0.024114	0.033835	-0.575733	-0.816581
43973	-54.0000	-0.274736	9.367401	3.450134	-0.016235	0.084476	0.173288	0.024181	0.033876	-0.575673	-0.816620
43974	-54.0000	-0.216441	9.356283	3.466223	-0.074900	0.097731	0.166612	0.024123	0.033746	-0.575663	-0.816634
43975	-54.0000	-0.238219	9.325174	3.445214	-0.050846	0.089327	0.130881	0.024175	0.033807	-0.575588	-0.816683
43976	-54.0000	-0.304494	9.261610	3.426645	0.016940	0.097749	0.066694	0.024120	0.033724	-0.575574	-0.816698
43977	-54.0000	-0.220664	9.296825	3.449097	-0.067411	0.100994	0.105033	0.024060	0.033594	-0.575669	-0.816638
43978	-54.0000	-0.186966	9.344233	3.426329	-0.098445	0.063613	0.140988	0.024026	0.033576	-0.575801	-0.816547
43979	-54.0000	-0.197604	9.344485	3.406074	-0.086768	0.047810	0.134672	0.024016	0.033632	-0.575870	-0.816496
43980	-54.0000	-0.239170	9.341530	3.499684	-0.054345	0.141487	0.164597	0.024071	0.033722	-0.575929	-0.816449
43981	-54.0000	-0.267747	9.354919	3.431260	-0.020635	0.075594	0.154941	0.024095	0.033760	-0.575905	-0.816464
43982	-54.0000	-0.255779	9.325893	3.450037	-0.034543	0.100989	0.133622	0.024099	0.033789	-0.575839	-0.816509
43983	-54.0000	-0.266240	9.325027	3.432824	-0.022827	0.085203	0.127308	0.024123	0.033807	-0.575840	-0.816507
43984	-54.0000	-0.256798	9.296197	3.464307	-0.034145	0.124254	0.110519	0.024125	0.033704	-0.575883	-0.816481
43985	-54.0000	-0.251531	9.297126	3.448754	-0.036859	0.110596	0.105989	0.024140	0.033662	-0.575976	-0.816416
