// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-54.0000	-0.545804	-0.958247	9.725232	-0.161026	0.077787	-0.026764	0.137872	0.026278	0.047503	-0.988961
43951	-54.0000	-0.563144	-0.817431	9.681155	-0.103785	-0.044259	-0.081431	0.137504	0.026429	0.047504	-0.989008
43952	-54.0000	-0.596182	-0.748651	9.696619	-0.057601	-0.107927	-0.069723	0.137056	0.026762	0.047954	-0.989040
43953	-54.0000	-0.677510	-0.872025	9.674070	-0.016369	0.024055	-0.075838	0.136692	0.027033	0.048474	-0.989057
43954	-54.0000	-0.719457	-0.910120	9.681016	0.010909	0.065380	-0.062631	0.136457	0.027108	0.048485	-0.989087
43955	-54.0000	-0.677467	-0.748034	9.753411	0.011195	-0.107419	-0.007797	0.136291	0.027066	0.048336	-0.989119
43956	-54.0000	-0.603653	-0.688332	9.769912	-0.044711	-0.187369	-0.001863	0.136008	0.027189	0.048608	-0.989141
43957	-54.0000	-0.691942	-0.762475	9.690818	0.020587	-0.093039	-0.067791	0.135688	0.027508	0.049131	-0.989150
43958	-54.0000	-0.635937	-0.808509	9.665837	-0.049902	-0.070917	-0.092658	0.135500	0.027882	0.049509	-0.989147
43959	-54.0000	-0.629986	-0.821060	9.695868	-0.067736	-0.068736	-0.062223	0.135493	0.028335	0.049543	-0.989133
43960	-54.0000	-0.687528	-0.860692	9.788563	-0.037073	-0.026041	0.037561	0.135631	0.028855	0.049457	-0.989104
43961	-54.0000	-0.722241	-0.928075	9.861173	-0.034393	0.040471	0.118217	0.135819	0.029207	0.049387	-0.989071
43962	-54.0000	-0.693171	-0.910195	9.876577	-0.063455	0.014341	0.129721	0.135743	0.029366	0.049355	-0.989078
43963	-54.0000	-0.731693	-0.812899	9.911380	-0.003683	-0.073727	0.158581	0.135462	0.029439	0.049484	-0.989108
43964	-54.0000	-0.662268	-0.742488	9.863923	-0.050843	-0.159357	0.099875	0.135242	0.029630	0.049795	-0.989117
43965	-54.0000	-0.709838	-0.713219	9.811339	0.001906	-0.175910	0.048549	0.135184	0.029891	0.050095	-0.989102
43966	-54.0000	-0.746403	-0.870965	9.872378	-0.012965	-0.024535	0.126063	0.135434	0.030093	0.050041	-0.989064
43967	-54.0000	-0.742320	-0.857147	9.954495	-0.021692	-0.043820	0.206061	0.135766	0.030248	0.049675	-0.989032
43968	-54.0000	-0.730588	-0.860335	9.985777	-0.039437	-0.041577	0.236511	0.136009	0.030393	0.049443	-0.989006
43969	-54.0000	-0.743418	-0.834948	9.984224	-0.022499	-0.061167	0.233719	0.136104	0.030449	0.049538	-0.988987
43970	-54.0000	-0.765073	-0.835622	9.891406	0.004624	-0.048998	0.143270	0.136137	0.030265	0.049876	-0.988971
43971	-54.0000	-0.770460	-0.907463	9.783674	0.000974	0.027280	0.043105	0.136218	0.029988	0.050163	-0.988953
43972	-53.0000	-0.694339	-0.981248	9.773220	-0.087339	0.076675	0.033493	0.136433	0.029836	0.050163	-0.988929
43973	-54.0000	-0.638212	-0.928822	9.762436	-0.125724	0.014592	0.013765	0.136681	0.029865	0.049987	-0.988902
43974	-54.0000	-0.747445	-0.879138	9.789097	-0.009598	-0.006008	0.044181	0.136814	0.029914	0.050084	-0.988877
43975	-53.0000	-0.751970	-0.895658	9.779544	-0.008051	0.006404	0.036527	0.136871	0.029807	0.050577	-0.988848
43976	-53.0000	-0.722829	-1.145760	9.686330	-0.095406	0.240959	-0.035516	0.136940	0.029549	0.050880	-0.988830
43977	-54.0000	-0.688555	-1.117507	9.617897	-0.113435	0.214010	-0.108658	0.137017	0.029385	0.050444	-0.988847
43978	-54.0000	-0.643277	-0.943748	9.712685	-0.115288	0.036424	-0.033828	0.137091	0.029522	0.049736	-0.988868
43979	-54.0000	-0.685243	-0.813658	9.840310	-0.051126	-0.082751	0.084475	0.137162	0.029826	0.049591	-0.988857
43980	-56.0000	-0.745777	-0.937275	9.889301	-0.033651	0.041846	0.148741	0.137198	0.030015	0.050148	-0.988818
43981	-54.0000	-0.733597	-1.118216	9.831172	-0.092613	0.207422	0.106431	0.137134	0.030028	0.050645	-0.988801
43982	-54.0000	-0.723670	-1.135956	9.820657	-0.105566	0.219350	0.096911	0.136988	0.029986	0.050512	-0.988829
43983	-53.0000	-0.764999	-0.918158	9.813808	-0.005548	0.029013	0.073575	0.136898	0.029921	0.050000	-0.988870
43984	-53.0000	-0.673872	-0.779838	9.812820	-0.055337	-0.118977	0.053237	0.136838	0.029892	0.049632	-0.988898
43985	-54.0000	-0.692239	-0.761292	9.729604	-0.028869	-0.119338	-0.029595	0.136838	0.029913	0.049622	-0.988897
43986	-53.0000	-0.753181	-0.824450	9.731377	0.012071	-0.044888	-0.017559	0.136866	0.029945	0.049846	-0.988881
43987	-54.0000	-0.713989	-0.863314	9.782753	-0.038528	-0.028443	0.033889	0.136888	0.029951	0.050119	-0.988864
43988	-53.0000	-0.699163	-0.980648	9.751032	-0.083217	0.080163	0.011761	0.136900	0.029979	0.050168	-0.988859
43989	-54.0000	-0.751458	-0.873089	9.734731	-0.002186	-0.005169	-0.010038	0.136865	0.029872	0.049932	-0.988879
43990	-53.0000	-0.712165	-0.755812	9.677753	-0.002646	-0.116878	-0.080079	0.136872	0.029670	0.049689	-0.988897
43991	-53.0000	-0.687233	-0.716938	9.671792	-0.013357	-0.157737	-0.091330	0.136919	0.029604	0.049721	-0.988891
43992	-53.0000	-0.678434	-0.788341	9.636241	-0.040735	-0.088883	-0.120972	0.137014	0.029794	0.049772	-0.988869
43993	-53.0000	-0.723579	-0.829801	9.654699	-0.015354	-0.039842	-0.095511	0.137172	0.030183	0.049730	-0.988838
43994	-53.0000	-0.716035	-0.850386	9.749352	-0.041584	-0.031969	-0.000299	0.137398	0.030644	0.049632	-0.988797
43995	-53.0000	-0.758922	-0.876611	9.797151	-0.019055	-0.000267	0.052818	0.137625	0.031062	0.049598	-0.988754
43996	-53.0000	-0.820585	-0.874340	9.885224	0.029253	0.002735	0.144953	0.137792	0.031348	0.049744	-0.988714
43997	-52.0000	-0.799886	-0.908916	9.937529	-0.006703	0.019719	0.198306	0.137933	0.031491	0.050048	-0.988675
43998	-52.0000	-0.773639	-0.975344	9.929830	-0.051518	0.070705	0.194494	0.138077	0.031585	0.050355	-0.988636
43999	-52.0000	-0.828820	-1.000821	9.905503	-0.005476	0.109818	0.177082	0.138268	0.031624	0.050318	-0.988610
44000	-53.0000	-0.739186	-0.987899	9.885638	-0.088298	0.078626	0.148949	0.138553	0.031657	0.050029	-0.988584
44001	-52.0000	-0.774363	-1.004440	9.902264	-0.061413	0.107565	0.169699	0.138884	0.031654	0.049782	-0.988550
44002	-53.0000	-0.788708	-0.999398	9.903430	-0.045823	0.108039	0.171551	0.139090	0.031552	0.049893	-0.988519
44003	-53.0000	-0.711318	-1.127334	9.908845	-0.153326	0.204741	0.182143	0.139183	0.031432	0.050235	-0.988492
44004	-53.0000	-0.754131	-1.164180	9.842196	-0.117114	0.252955	0.122862	0.139201	0.031433	0.050501	-0.988476
44005	-53.0000	-0.839696	-1.080774	9.861689	-0.012617	0.191638	0.141668	0.139093	0.031454	0.050500	-0.988491
44006	-54.0000	-0.764420	-0.997251	9.803964	-0.058111	0.098371	0.070810	0.138950	0.031392	0.050424	-0.988517
44007	-53.0000	-0.739110	-0.950700	9.786461	-0.067016	0.049926	0.047229	0.138914	0.031297	0.050414	-0.988525
44008	-54.0000	-0.738262	-0.950617	9.786533	-0.065968	0.049853	0.047236	0.138882	0.031209	0.050419	-0.988532
44009	-54.0000	-0.782691	-0.941998	9.769131	-0.019031	0.056305	0.032736	0.138754	0.031192	0.050347	-0.988554
44010	-54.0000	-0.799976	-0.817952	9.768516	0.032006	-0.055167	0.022394	0.138645	0.031188	0.050167	-0.988579
44011	-54.0000	-0.796241	-0.730961	9.759513	0.053041	-0.135139	0.005425	0.138665	0.031144	0.050015	-0.988585
44012	-54.0000	-0.749167	-0.783121	9.740509	-0.004450	-0.092392	-0.012509	0.138807	0.031017	0.049828	-0.988579
44013	-54.0000	-0.787602	-0.822947	9.739294	0.023359	-0.038539	-0.007109	0.139025	0.030862	0.049530	-0.988568
44014	-54.0000	-0.725800	-0.869484	9.687589	-0.044505	0.000860	-0.059217	0.139238	0.030737	0.049242	-0.988556
44015	-54.0000	-0.744620	-0.889835	9.703326	-0.032141	0.029141	-0.040332	0.139411	0.030690	0.049006	-0.988545
