// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF8
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-66.0000	-8.191147	1.712432	5.095006	0.009850	0.035922	-0.015494	-0.778591	-0.306094	-0.381976	0.392680
43951	-66.0000	-8.206863	1.698784	5.095257	-0.007742	0.034931	-0.004587	-0.778596	-0.306083	-0.381976	0.392678
43952	-66.0000	-8.195087	1.686289	5.106053	-0.009741	0.016072	-0.010930	-0.778596	-0.306079	-0.381949	0.392707
43953	-67.0000	-8.220755	1.698935	5.089507	-0.015677	0.045446	0.004031	-0.778610	-0.306075	-0.381924	0.392707
43954	-66.0000	-8.179730	1.701087	5.104840	0.007619	0.019499	-0.021843	-0.778627	-0.306070	-0.381902	0.392698
43955	-68.0000	-8.191751	1.714398	5.093373	0.009447	0.039930	-0.015509	-0.778639	-0.306069	-0.381886	0.392692
43956	-68.0000	-8.215570	1.726672	5.112230	0.016972	0.040643	0.016348	-0.778639	-0.306068	-0.381899	0.392679
43957	-68.0000	-8.215029	1.707699	5.069132	-0.013973	0.063899	-0.009894	-0.778627	-0.306055	-0.381928	0.392685
43958	-69.0000	-8.208467	1.701091	5.091902	-0.008285	0.040579	-0.004609	-0.778629	-0.306040	-0.381929	0.392691
43959	-69.0000	-8.203567	1.681524	5.120671	-0.012300	0.006523	0.002969	-0.778619	-0.306056	-0.381929	0.392699
43960	-68.0000	-8.193744	1.715720	5.089721	0.009117	0.043964	-0.015526	-0.778618	-0.306070	-0.381922	0.392696
43961	-70.0000	-8.210823	1.735175	5.090362	0.018650	0.059865	0.002418	-0.778627	-0.306066	-0.381909	0.392696
43962	-71.0000	-8.218341	1.696005	5.072029	-0.024054	0.057156	-0.007628	-0.778630	-0.306051	-0.381901	0.392709
43963	-70.0000	-8.209745	1.703032	5.089193	-0.008617	0.044557	-0.004627	-0.778640	-0.306050	-0.381885	0.392705
43964	-71.0000	-8.216569	1.696496	5.107063	-0.010704	0.030137	0.009286	-0.778651	-0.306048	-0.381873	0.392697
43965	-71.0000	-8.194479	1.717952	5.087783	0.008780	0.047933	-0.015544	-0.778667	-0.306043	-0.381840	0.392700
43966	-70.0000	-8.211486	1.691462	5.094603	-0.018523	0.036249	-0.002342	-0.778700	-0.306018	-0.381794	0.392699
43967	-71.0000	-8.177345	1.700049	5.086718	-0.000999	0.034411	-0.033492	-0.778710	-0.306011	-0.381781	0.392697
