// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DEE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-70.0000	-9.609650	0.564265	-1.239208	0.010056	0.177003	-0.108669	0.555337	0.441096	0.604319	-0.363088
43951	-70.0000	-9.625201	0.485759	-1.292780	-0.082544	0.198663	-0.091296	0.555365	0.441086	0.604286	-0.363113
43952	-70.0000	-9.636259	0.408031	-1.332352	-0.169524	0.208181	-0.079905	0.555385	0.441070	0.604258	-0.363148
43953	-70.0000	-9.647220	0.433494	-1.300084	-0.134410	0.186889	-0.071333	0.555370	0.441089	0.604190	-0.363262
43954	-70.0000	-9.629782	0.479742	-1.262462	-0.077311	0.171543	-0.090483	0.555315	0.441158	0.604085	-0.363438
43955	-71.0000	-9.641886	0.490880	-1.290829	-0.076496	0.201578	-0.074788	0.555253	0.441263	0.603975	-0.363587
43956	-71.0000	-9.649262	0.504260	-1.351956	-0.085360	0.262844	-0.060050	0.555210	0.441365	0.603878	-0.363690
43957	-71.0000	-9.655494	0.531933	-1.352720	-0.059871	0.272750	-0.052390	0.555146	0.441483	0.603775	-0.363814
43958	-72.0000	-9.655438	0.530593	-1.353646	-0.061359	0.274100	-0.052438	0.555123	0.441523	0.603691	-0.363941
43959	-72.0000	-9.611949	0.522587	-1.274807	-0.041393	0.205023	-0.104750	0.555205	0.441466	0.603633	-0.363980
43960	-72.0000	-9.584830	0.527988	-1.283845	-0.039923	0.220217	-0.130441	0.555275	0.441399	0.603631	-0.363960
43961	-73.0000	-9.590927	0.556708	-1.330623	-0.029754	0.273609	-0.117812	0.555302	0.441375	0.603633	-0.363943
43962	-74.0000	-9.624261	0.474427	-1.394278	-0.129392	0.300601	-0.081892	0.555306	0.441355	0.603657	-0.363923
43963	-73.0000	-9.617895	0.443849	-1.350162	-0.142559	0.249906	-0.094608	0.555307	0.441353	0.603641	-0.363949
43964	-74.0000	-9.655382	0.522853	-1.266767	-0.039825	0.195330	-0.062572	0.555293	0.441383	0.603604	-0.363995
43965	-74.0000	-9.661879	0.549174	-1.221372	0.000888	0.161827	-0.059787	0.555276	0.441374	0.603596	-0.364046
43966	-76.0000	-9.639849	0.492828	-1.242387	-0.058541	0.165121	-0.082199	0.555263	0.441371	0.603591	-0.364077
43967	-78.0000	-9.677063	0.468866	-1.276733	-0.093209	0.184882	-0.042704	0.555289	0.441351	0.603574	-0.364091
43968	-79.0000	-9.678289	0.452900	-1.291440	-0.113752	0.194135	-0.040708	0.555355	0.441301	0.603537	-0.364112
43969	-82.0000	-9.657503	0.486831	-1.300421	-0.085330	0.217865	-0.058677	0.555376	0.441294	0.603507	-0.364138
43970	-84.0000	-9.614937	0.465405	-1.282990	-0.099591	0.200042	-0.103941	0.555444	0.441253	0.603500	-0.364096
43971	-86.0000	-9.598081	0.453692	-1.288453	-0.113047	0.203991	-0.120695	0.555494	0.441215	0.603475	-0.364108
43972	-86.0000	-9.603248	0.496316	-1.274129	-0.068569	0.206011	-0.115009	0.555514	0.441220	0.603408	-0.364181
43973	-86.0000	-9.617269	0.537267	-1.288101	-0.035268	0.232412	-0.097521	0.555484	0.441268	0.603354	-0.364258
43974	-86.0000	-9.649950	0.514442	-1.308793	-0.064344	0.240111	-0.063979	0.555477	0.441319	0.603315	-0.364272
43975	-85.0000	-9.650963	0.498837	-1.324803	-0.084858	0.249396	-0.062014	0.555473	0.441327	0.603313	-0.364271
43976	-86.0000	-9.650297	0.453113	-1.308654	-0.122662	0.218865	-0.066757	0.555500	0.441358	0.603261	-0.364279
43977	-88.0000	-9.664250	0.494502	-1.322947	-0.089350	0.245278	-0.049271	0.555479	0.441391	0.603208	-0.364359
43978	-83.0000	-9.635602	0.468308	-1.254617	-0.089822	0.177065	-0.086497	0.555465	0.441424	0.603136	-0.364458
43979	-73.0000	-9.602439	0.490249	-1.282548	-0.078923	0.215558	-0.115295	0.555483	0.441445	0.603083	-0.364493
43980	-76.0000	-9.624026	0.545505	-1.310600	-0.037760	0.258451	-0.088033	0.555523	0.441440	0.603072	-0.364457
43981	-73.0000	-9.625068	0.530293	-1.326130	-0.058297	0.267724	-0.086090	0.555562	0.441438	0.603051	-0.364434
43982	-72.0000	-9.670429	0.518307	-1.281660	-0.054701	0.217102	-0.046503	0.555539	0.441440	0.603039	-0.364488
43983	-71.0000	-9.640727	0.553532	-1.263544	-0.015069	0.216388	-0.076183	0.555573	0.441427	0.603021	-0.364481
43984	-69.0000	-9.621819	0.512502	-1.283614	-0.060984	0.223906	-0.094876	0.555629	0.441394	0.602999	-0.364472
43985	-69.0000	-9.633014	0.480476	-1.340491	-0.111722	0.265501	-0.079252	0.555693	0.441364	0.602970	-0.364460
43986	-68.0000	-9.636148	0.494372	-1.341010	-0.099788	0.271134	-0.075409	0.555728	0.441366	0.602934	-0.364463
43987	-68.0000	-9.668510	0.530893	-1.318093	-0.058389	0.259370	-0.043930	0.555758	0.441342	0.602899	-0.364505
43988	-68.0000	-9.628060	0.538302	-1.285763	-0.040076	0.237851	-0.087240	0.555815	0.441277	0.602896	-0.364502
43989	-69.0000	-9.607993	0.511897	-1.291353	-0.066947	0.237512	-0.107932	0.555888	0.441196	0.602904	-0.364475
43990	-68.0000	-9.595541	0.499081	-1.310800	-0.085902	0.253587	-0.118875	0.555951	0.441107	0.602937	-0.364431
43991	-69.0000	-9.624332	0.522277	-1.334626	-0.073192	0.281014	-0.086566	0.555994	0.441090	0.602915	-0.364422
43992	-68.0000	-9.688983	0.491380	-1.313311	-0.095895	0.243795	-0.026269	0.556001	0.441106	0.602854	-0.364494
43993	-69.0000	-9.664838	0.464597	-1.258673	-0.101948	0.187732	-0.057506	0.555989	0.441151	0.602772	-0.364593
43994	-70.0000	-9.630860	0.500687	-1.225861	-0.056628	0.174664	-0.092956	0.555986	0.441197	0.602690	-0.364677
43995	-70.0000	-9.618942	0.533114	-1.262840	-0.039280	0.222748	-0.099198	0.556003	0.441198	0.602644	-0.364727
43996	-70.0000	-9.589637	0.509347	-1.287062	-0.070191	0.241426	-0.126930	0.556033	0.441206	0.602603	-0.364739
43997	-71.0000	-9.599495	0.492534	-1.330263	-0.101911	0.275160	-0.113389	0.556084	0.441194	0.602589	-0.364698
43998	-71.0000	-9.644518	0.482021	-1.332027	-0.113661	0.268163	-0.069046	0.556106	0.441203	0.602557	-0.364707
43999	-71.0000	-9.682438	0.502618	-1.337896	-0.096962	0.276628	-0.029729	0.556068	0.441255	0.602509	-0.364781
44000	-71.0000	-9.620071	0.559738	-1.300526	-0.029465	0.269275	-0.092756	0.556017	0.441330	0.602428	-0.364902
44001	-72.0000	-9.602011	0.562218	-1.292157	-0.023807	0.265236	-0.111478	0.556002	0.441350	0.602385	-0.364971
44002	-72.0000	-9.665092	0.546788	-1.303373	-0.042756	0.263613	-0.048445	0.555993	0.441375	0.602344	-0.365024
44003	-72.0000	-9.658945	0.516122	-1.258433	-0.055946	0.212909	-0.060929	0.556001	0.441379	0.602289	-0.365096
44004	-72.0000	-9.654577	0.515718	-1.244727	-0.051824	0.202045	-0.066783	0.556075	0.441308	0.602261	-0.365114
44005	-73.0000	-9.636660	0.518358	-1.235215	-0.046136	0.198006	-0.085492	0.556139	0.441218	0.602255	-0.365137
44006	-73.0000	-9.604786	0.524901	-1.276338	-0.054035	0.244304	-0.112488	0.556242	0.441084	0.602263	-0.365128
44007	-72.0000	-9.640465	0.516585	-1.341452	-0.085035	0.299943	-0.070628	0.556304	0.441010	0.602242	-0.365158
44008	-72.0000	-9.648161	0.528483	-1.355474	-0.078609	0.317774	-0.060946	0.556306	0.440980	0.602219	-0.365229
