// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DEC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-56.0000	-7.386381	0.138068	6.601077	-0.071003	-0.006600	0.094220	-0.535228	-0.340257	-0.236468	0.736097
43951	-56.0000	-7.376476	0.177820	6.573453	-0.029338	-0.005952	0.069286	-0.535252	-0.340275	-0.236423	0.736086
43952	-56.0000	-7.370753	0.213152	6.578232	0.001236	-0.023929	0.068912	-0.535267	-0.340276	-0.236420	0.736075
43953	-55.0000	-7.371628	0.184678	6.561144	-0.020918	-0.001826	0.057631	-0.535275	-0.340222	-0.236418	0.736095
43954	-56.0000	-7.350535	0.165862	6.615421	-0.055540	-0.046466	0.077531	-0.535297	-0.340138	-0.236421	0.736118
43955	-56.0000	-7.340007	0.150218	6.575646	-0.060744	-0.019078	0.042937	-0.535280	-0.340040	-0.236435	0.736170
43956	-55.0000	-7.361099	0.120923	6.622986	-0.094722	-0.028806	0.089562	-0.535300	-0.339973	-0.236446	0.736183
43957	-56.0000	-7.367774	0.135659	6.610699	-0.075854	-0.020031	0.086691	-0.535314	-0.339965	-0.236426	0.736183
43958	-56.0000	-7.343740	0.172018	6.624733	-0.049865	-0.056769	0.078798	-0.535300	-0.339984	-0.236434	0.736182
43959	-56.0000	-7.358030	0.149419	6.586154	-0.058972	-0.013320	0.063380	-0.535311	-0.339987	-0.236405	0.736182
43960	-56.0000	-7.364345	0.192955	6.590393	-0.018000	-0.025923	0.071800	-0.535317	-0.340002	-0.236387	0.736176
43961	-56.0000	-7.370942	0.182774	6.581396	-0.023883	-0.011799	0.070544	-0.535327	-0.339952	-0.236393	0.736190
43962	-56.0000	-7.352273	0.158311	6.594244	-0.053205	-0.024436	0.064640	-0.535326	-0.339916	-0.236404	0.736204
43963	-56.0000	-7.364144	0.140939	6.597075	-0.067576	-0.012878	0.075040	-0.535334	-0.339893	-0.236387	0.736214
43964	-56.0000	-7.347237	0.164551	6.582170	-0.044791	-0.020251	0.052986	-0.535339	-0.339893	-0.236371	0.736216
43965	-55.0000	-7.358495	0.175741	6.601826	-0.037019	-0.030046	0.074687	-0.535346	-0.339879	-0.236345	0.736225
43966	-56.0000	-7.365305	0.190403	6.589393	-0.018161	-0.021274	0.071810	-0.535340	-0.339834	-0.236367	0.736244
43967	-56.0000	-7.333745	0.160338	6.623127	-0.060547	-0.055320	0.070055	-0.535334	-0.339807	-0.236383	0.736255
43968	-56.0000	-7.358757	0.123462	6.607981	-0.086625	-0.017040	0.077923	-0.535345	-0.339830	-0.236381	0.736237
43969	-56.0000	-7.366582	0.164143	6.591195	-0.043016	-0.013621	0.073429	-0.535343	-0.339878	-0.236372	0.736219
43970	-56.0000	-7.375203	0.176879	6.557341	-0.021525	0.011123	0.057624	-0.535338	-0.339918	-0.236367	0.736206
43971	-56.0000	-7.363194	0.196491	6.574053	-0.009873	-0.014837	0.060159	-0.535342	-0.339918	-0.236379	0.736200
43972	-56.0000	-7.356686	0.155517	6.589387	-0.053560	-0.016742	0.064655	-0.535338	-0.339899	-0.236391	0.736208
43973	-56.0000	-7.333301	0.163404	6.586589	-0.049697	-0.032152	0.045490	-0.535333	-0.339895	-0.236398	0.736211
43974	-57.0000	-7.355600	0.160325	6.629374	-0.058911	-0.047209	0.090517	-0.535330	-0.339901	-0.236398	0.736210
43975	-56.0000	-7.370233	0.162918	6.587143	-0.043305	-0.009109	0.073433	-0.535340	-0.339928	-0.236384	0.736195
43976	-56.0000	-7.352536	0.164810	6.595694	-0.047919	-0.027097	0.065931	-0.535363	-0.339957	-0.236378	0.736166
43977	-56.0000	-7.371792	0.163426	6.585386	-0.043396	-0.007562	0.073434	-0.535362	-0.339985	-0.236390	0.736150
43978	-56.0000	-7.384613	0.171737	6.583925	-0.033030	-0.001449	0.082209	-0.535361	-0.340007	-0.236383	0.736143
43979	-56.0000	-7.348444	0.174827	6.601930	-0.042212	-0.038231	0.067213	-0.535374	-0.340023	-0.236387	0.736125
43980	-55.0000	-7.338209	0.163647	6.581115	-0.050037	-0.026894	0.045504	-0.535369	-0.340060	-0.236392	0.736110
43981	-57.0000	-7.349938	0.150030	6.603460	-0.067052	-0.031330	0.068826	-0.535373	-0.340110	-0.236380	0.736088
43982	-57.0000	-7.376071	0.164272	6.580572	-0.043645	-0.003803	0.073435	-0.535363	-0.340173	-0.236377	0.736067
43983	-56.0000	-7.360892	0.185350	6.544328	-0.018259	0.004765	0.038453	-0.535364	-0.340196	-0.236382	0.736054
43984	-57.0000	-7.371808	0.199305	6.583793	-0.013110	-0.021020	0.073110	-0.535337	-0.340225	-0.236387	0.736059
43985	-58.0000	-7.365687	0.183397	6.595529	-0.032056	-0.028241	0.076001	-0.535338	-0.340187	-0.236407	0.736069
43986	-56.0000	-7.364542	0.135255	6.622640	-0.084214	-0.032726	0.092158	-0.535332	-0.340188	-0.236422	0.736068
43987	-58.0000	-7.360161	0.167000	6.606613	-0.051042	-0.034766	0.078894	-0.535320	-0.340215	-0.236428	0.736063
