// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DED
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-65.0000	-9.813448	-0.094948	-0.902382	-0.016781	0.125734	0.041803	-0.411170	-0.582170	-0.447723	0.539965
43951	-65.0000	-9.762801	-0.042310	-0.884896	0.030607	0.100878	-0.010341	-0.411212	-0.582106	-0.447681	0.540036
43952	-65.0000	-9.710095	-0.004315	-0.866311	0.063911	0.079452	-0.064556	-0.411229	-0.582084	-0.447574	0.540135
43953	-65.0000	-9.712675	-0.002789	-0.820196	0.053820	0.036827	-0.065661	-0.411222	-0.582075	-0.447446	0.540257
43954	-66.0000	-9.714658	-0.014960	-0.744992	0.022869	-0.030891	-0.069570	-0.411154	-0.582127	-0.447324	0.540354
43955	-66.0000	-9.771024	-0.024091	-0.776550	0.021328	-0.001818	-0.010848	-0.411119	-0.582165	-0.447251	0.540399
43956	-66.0000	-9.806594	-0.074588	-0.806031	-0.020360	0.037406	0.027166	-0.411093	-0.582185	-0.447204	0.540437
43957	-67.0000	-9.805847	-0.075027	-0.820145	-0.016848	0.051758	0.027533	-0.411049	-0.582205	-0.447125	0.540513
43958	-68.0000	-9.769578	-0.024677	-0.804177	0.028435	0.027043	-0.010115	-0.411047	-0.582206	-0.447063	0.540566
43959	-68.0000	-9.765183	-0.040466	-0.846722	0.024585	0.073322	-0.011086	-0.411054	-0.582185	-0.447047	0.540596
43960	-69.0000	-9.740501	-0.007293	-0.845586	0.057078	0.066321	-0.035941	-0.411026	-0.582197	-0.446965	0.540671
43961	-70.0000	-9.740049	-0.020886	-0.814858	0.036262	0.041323	-0.038744	-0.411009	-0.582199	-0.446911	0.540727
43962	-70.0000	-9.765131	-0.067218	-0.769772	-0.020298	0.009159	-0.017058	-0.411021	-0.582181	-0.446864	0.540777
43963	-71.0000	-9.778138	-0.070117	-0.798568	-0.015505	0.037855	-0.001829	-0.411057	-0.582143	-0.446840	0.540810
43964	-71.0000	-9.766647	-0.052707	-0.782507	-0.002574	0.020213	-0.014623	-0.411097	-0.582117	-0.446784	0.540854
43965	-70.0000	-9.733237	0.013205	-0.752494	0.053390	-0.022213	-0.050568	-0.411133	-0.582119	-0.446755	0.540848
43966	-71.0000	-9.746184	0.010633	-0.782130	0.058154	0.006512	-0.035340	-0.411187	-0.582072	-0.446796	0.540824
43967	-71.0000	-9.812257	-0.043277	-0.784229	0.005495	0.017462	0.030937	-0.411251	-0.582032	-0.446883	0.540746
43968	-69.0000	-9.817333	-0.090116	-0.841828	-0.025246	0.084926	0.040686	-0.411336	-0.581989	-0.446896	0.540718
43969	-70.0000	-9.764455	-0.051975	-0.824810	0.008008	0.063461	-0.013529	-0.411340	-0.581963	-0.446881	0.540755
43970	-70.0000	-9.727353	-0.002330	-0.823872	0.056674	0.052968	-0.050815	-0.411299	-0.581988	-0.446828	0.540803
43971	-68.0000	-9.699951	0.002831	-0.793209	0.054180	0.024359	-0.080539	-0.411289	-0.582000	-0.446813	0.540810
43972	-69.0000	-9.751545	-0.048841	-0.794689	0.003570	0.035198	-0.028757	-0.411293	-0.582018	-0.446811	0.540790
43973	-70.0000	-9.765216	-0.050900	-0.810401	0.004946	0.049721	-0.013897	-0.411323	-0.582019	-0.446817	0.540760
43974	-68.0000	-9.807325	-0.070720	-0.797434	-0.018751	0.039422	0.027161	-0.411357	-0.582013	-0.446808	0.540748
43975	-69.0000	-9.784650	-0.022635	-0.797735	0.027825	0.029077	0.004372	-0.411385	-0.581996	-0.446835	0.540723
43976	-70.0000	-9.766539	-0.035448	-0.825588	0.022726	0.060992	-0.011468	-0.411409	-0.581999	-0.446793	0.540737
43977	-69.0000	-9.761624	-0.064404	-0.838598	-0.001980	0.082172	-0.015242	-0.411400	-0.582009	-0.446743	0.540774
43978	-70.0000	-9.752135	-0.032521	-0.824050	0.025002	0.061095	-0.025967	-0.411357	-0.582061	-0.446659	0.540819
43979	-71.0000	-9.756571	-0.016207	-0.780508	0.028986	0.015070	-0.024987	-0.411353	-0.582083	-0.446604	0.540845
43980	-70.0000	-9.782907	-0.047984	-0.751419	-0.010112	-0.006217	-0.000854	-0.411371	-0.582092	-0.446588	0.540835
43981	-71.0000	-9.787099	-0.018431	-0.752401	0.018196	-0.012890	0.003282	-0.411415	-0.582075	-0.446583	0.540824
43982	-72.0000	-9.781369	-0.047553	-0.780608	-0.003098	0.022521	-0.000130	-0.411463	-0.582075	-0.446601	0.540772
43983	-71.0000	-9.729669	0.005032	-0.780112	0.047685	0.011856	-0.051916	-0.411453	-0.582106	-0.446605	0.540743
43984	-72.0000	-9.728011	0.004456	-0.810655	0.054567	0.040425	-0.051193	-0.411439	-0.582137	-0.446657	0.540678
43985	-74.0000	-9.768682	-0.029714	-0.784225	0.013392	0.019277	-0.012560	-0.411428	-0.582173	-0.446708	0.540604
43986	-72.0000	-9.807564	-0.051603	-0.831176	0.003291	0.065941	0.029947	-0.411428	-0.582188	-0.446746	0.540557
43987	-73.0000	-9.793008	-0.049385	-0.831388	0.005468	0.065905	0.015449	-0.411425	-0.582194	-0.446771	0.540532
43988	-74.0000	-9.783446	-0.017674	-0.817624	0.032434	0.044850	0.004725	-0.411465	-0.582175	-0.446802	0.540497
43989	-72.0000	-9.737912	-0.025571	-0.815116	0.024733	0.047977	-0.040835	-0.411487	-0.582161	-0.446818	0.540481
43990	-72.0000	-9.735033	-0.040109	-0.829321	0.014122	0.065740	-0.042543	-0.411521	-0.582158	-0.446823	0.540455
43991	-72.0000	-9.784216	-0.016050	-0.803207	0.029325	0.030922	0.004362	-0.411586	-0.582120	-0.446847	0.540427
43992	-72.0000	-9.763232	-0.043463	-0.845121	0.013481	0.080433	-0.013189	-0.411637	-0.582121	-0.446842	0.540391
43993	-72.0000	-9.795094	-0.032108	-0.832052	0.020058	0.063135	0.017512	-0.411674	-0.582094	-0.446822	0.540409
43994	-72.0000	-9.753785	-0.010908	-0.829936	0.040509	0.059445	-0.023915	-0.411651	-0.582130	-0.446757	0.540440
43995	-72.0000	-9.730569	0.023482	-0.800206	0.066139	0.023971	-0.049496	-0.411598	-0.582180	-0.446678	0.540493
43996	-71.0000	-9.769855	-0.011622	-0.801101	0.031756	0.031304	-0.010138	-0.411565	-0.582212	-0.446618	0.540533
43997	-71.0000	-9.793411	-0.058499	-0.785558	-0.018047	0.027663	0.012297	-0.411588	-0.582204	-0.446553	0.540578
43998	-71.0000	-9.786235	-0.088868	-0.841715	-0.032517	0.091532	0.009601	-0.411580	-0.582204	-0.446477	0.540647
