// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DFA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43950	-64.0000	-1.564110	0.556817	9.658074	-0.018548	-0.019569	-0.012985	-0.995945	-0.030458	-0.079451	-0.029213
43951	-65.0000	-1.437175	0.686457	9.613250	0.089630	0.114365	-0.069476	-0.995949	-0.030867	-0.079315	-0.029024
43952	-65.0000	-1.379149	0.811302	9.599247	0.136558	0.236737	-0.084835	-0.995944	-0.031130	-0.079290	-0.028993
43953	-64.0000	-1.510188	0.807908	9.642349	0.017173	0.219755	-0.021891	-0.995916	-0.031196	-0.079579	-0.029087
43954	-64.0000	-1.495781	0.739140	9.628783	0.037199	0.153090	-0.041693	-0.995899	-0.031087	-0.079745	-0.029329
43955	-65.0000	-1.473476	0.590682	9.675521	0.080155	0.005826	-0.008133	-0.995860	-0.031001	-0.080149	-0.029635
43956	-64.0000	-1.597771	0.496973	9.639482	-0.034576	-0.094929	-0.029577	-0.995806	-0.031182	-0.080613	-0.029991
43957	-64.0000	-1.538054	0.555265	9.654472	0.030583	-0.039315	-0.020840	-0.995763	-0.031537	-0.080875	-0.030329
43958	-64.0000	-1.495284	0.576545	9.732517	0.089257	-0.024018	0.050457	-0.995730	-0.031628	-0.081122	-0.030659
43959	-63.0000	-1.597183	0.350191	9.757102	0.010812	-0.258232	0.077099	-0.995703	-0.031573	-0.081383	-0.030901
43960	-64.0000	-1.675047	0.415694	9.702849	-0.074906	-0.195827	0.040226	-0.995688	-0.031651	-0.081492	-0.031042
43961	-64.0000	-1.650428	0.499738	9.759013	-0.045719	-0.113527	0.096753	-0.995696	-0.031589	-0.081439	-0.030982
43962	-63.0000	-1.506741	0.408526	9.728471	0.093589	-0.190709	0.037956	-0.995722	-0.031407	-0.081254	-0.030807
43963	-63.0000	-1.562740	0.419424	9.746143	0.040095	-0.183267	0.065074	-0.995715	-0.031491	-0.081374	-0.030620
43964	-63.0000	-1.684587	0.566552	9.743676	-0.086919	-0.048276	0.091259	-0.995707	-0.031815	-0.081412	-0.030442
43965	-63.0000	-1.495927	0.628745	9.645413	0.078827	0.025559	-0.032082	-0.995711	-0.032094	-0.081311	-0.030299
43966	-63.0000	-1.524351	0.694140	9.641215	0.045973	0.085108	-0.027538	-0.995706	-0.032236	-0.081340	-0.030225
43967	-63.0000	-1.562669	0.639299	9.645805	0.012544	0.026597	-0.020276	-0.995707	-0.032218	-0.081351	-0.030183
43968	-65.0000	-1.504027	0.640491	9.748038	0.087290	0.027620	0.071046	-0.995709	-0.032099	-0.081368	-0.030199
43969	-63.0000	-1.615498	0.548252	9.694184	-0.024287	-0.066114	0.030211	-0.995700	-0.031954	-0.081551	-0.030178
43970	-63.0000	-1.553347	0.578752	9.680968	0.034919	-0.029430	0.009068	-0.995704	-0.031963	-0.081560	-0.030014
43971	-63.0000	-1.507548	0.660348	9.686808	0.077485	0.053328	0.012492	-0.995699	-0.032111	-0.081640	-0.029801
43972	-62.0000	-1.588056	0.642748	9.640716	-0.007423	0.030545	-0.020983	-0.995699	-0.032244	-0.081641	-0.029655
43973	-62.0000	-1.585442	0.727799	9.687028	-0.002125	0.107304	0.029584	-0.995689	-0.032708	-0.081589	-0.029626
43974	-62.0000	-1.522448	0.896857	9.641916	0.041775	0.276213	-0.014182	-0.995691	-0.032854	-0.081477	-0.029677
43975	-62.0000	-1.523899	0.772110	9.662587	0.048995	0.150362	-0.001520	-0.995695	-0.032723	-0.081434	-0.029815
43976	-62.0000	-1.500161	0.649669	9.728526	0.089605	0.028844	0.051790	-0.995693	-0.032577	-0.081458	-0.029971
43977	-62.0000	-1.576552	0.654075	9.657431	0.004665	0.032845	-0.005639	-0.995668	-0.032622	-0.081678	-0.030175
43978	-62.0000	-1.607618	0.696194	9.659007	-0.024772	0.072531	0.003609	-0.995653	-0.032570	-0.081803	-0.030368
43979	-62.0000	-1.561021	0.601866	9.673534	0.030416	-0.015730	0.004395	-0.995653	-0.032247	-0.081865	-0.030539
43980	-62.0000	-1.608670	0.552249	9.780875	0.005701	-0.070168	0.114717	-0.995643	-0.032164	-0.081986	-0.030652
43981	-62.0000	-1.584815	0.536675	9.796669	0.032919	-0.085351	0.125422	-0.995642	-0.032268	-0.081893	-0.030813
43982	-62.0000	-1.497706	0.632988	9.660531	0.089431	0.019494	-0.016705	-0.995630	-0.032553	-0.081862	-0.030977
43983	-62.0000	-1.563071	0.772961	9.664978	0.017460	0.152489	0.007134	-0.995629	-0.032432	-0.081868	-0.031121
43984	-62.0000	-1.558471	0.526368	9.632756	0.028952	-0.083773	-0.040891	-0.995661	-0.031768	-0.081698	-0.031228
43985	-62.0000	-1.545128	0.395749	9.591650	0.041238	-0.201963	-0.091509	-0.995665	-0.031497	-0.081733	-0.031276
43986	-62.0000	-1.564770	0.428961	9.640994	0.029204	-0.170500	-0.037650	-0.995656	-0.031535	-0.081817	-0.031321
43987	-62.0000	-1.545028	0.455747	9.644050	0.049787	-0.145866	-0.036248	-0.995634	-0.031827	-0.081949	-0.031375
43988	-62.0000	-1.629617	0.601240	9.619509	-0.042838	-0.011395	-0.037713	-0.995608	-0.032156	-0.082125	-0.031402
43989	-62.0000	-1.580960	0.684398	9.660985	0.009298	0.070128	0.000439	-0.995607	-0.032085	-0.082165	-0.031394
43990	-62.0000	-1.555297	0.534023	9.708498	0.051600	-0.077388	0.033653	-0.995615	-0.031849	-0.082172	-0.031382
